City,Timestamp,AQI,PM2.5,PM10,CO,NO2,SO2,O3,Latitude,Longitude
Mumbai,2025-06-26 12:04:52,181,78.01,288.06,2.36,144.8,144.56,83.71,19.076,72.8777
Mumbai,2025-06-23 07:04:52,227,88.94,356.82,1.6,179.63,147.52,92.58,19.076,72.8777
Mumbai,2025-06-29 21:04:52,114,145.08,92.41,2.0,188.61,49.02,157.69,19.076,72.8777
Mumbai,2025-06-26 06:04:52,266,269.44,273.63,2.32,5.97,26.95,177.11,19.076,72.8777
Mumbai,2025-06-25 02:04:52,152,71.02,251.34,0.79,34.29,127.8,52.36,19.076,72.8777
Mumbai,2025-06-25 05:04:52,107,102.78,131.14,0.78,37.82,81.88,62.85,19.076,72.8777
Mumbai,2025-06-27 11:04:52,122,165.68,40.69,1.95,63.49,119.34,20.19,19.076,72.8777
Mumbai,2025-06-28 07:04:52,112,54.79,137.57,1.99,18.59,92.79,59.19,19.076,72.8777
Mumbai,2025-06-30 03:04:52,98,163.22,54.85,0.38,189.02,12.77,18.5,19.076,72.8777
Mumbai,2025-06-29 00:04:52,121,156.58,69.62,1.61,17.17,30.35,53.78,19.076,72.8777
Mumbai,2025-06-30 03:04:52,216,68.28,360.99,1.5,90.55,118.98,44.52,19.076,72.8777
Mumbai,2025-06-25 12:04:52,170,60.3,268.32,1.8,24.92,129.59,26.47,19.076,72.8777
Mumbai,2025-06-24 12:04:52,208,98.66,318.51,0.69,41.77,97.23,94.46,19.076,72.8777
Mumbai,2025-06-29 16:04:52,175,90.88,229.19,0.54,77.27,97.86,45.82,19.076,72.8777
Mumbai,2025-06-25 01:04:52,112,70.17,185.04,1.53,174.19,42.3,157.25,19.076,72.8777
Mumbai,2025-06-23 09:04:52,90,11.64,190.08,1.54,116.83,51.17,119.43,19.076,72.8777
Mumbai,2025-06-29 08:04:52,262,249.05,314.25,0.54,27.45,10.19,56.01,19.076,72.8777
Mumbai,2025-06-24 14:04:52,83,52.67,95.41,0.34,177.89,8.24,107.28,19.076,72.8777
Mumbai,2025-06-25 21:04:52,320,284.67,318.94,2.05,117.94,121.2,52.62,19.076,72.8777
Mumbai,2025-06-24 15:04:52,170,110.88,268.5,1.12,136.72,80.98,130.3,19.076,72.8777
Mumbai,2025-06-26 16:04:52,199,293.52,137.11,1.8,125.37,71.03,33.4,19.076,72.8777
Mumbai,2025-06-30 01:04:52,180,53.75,286.7,2.23,39.48,48.84,22.43,19.076,72.8777
Mumbai,2025-06-23 08:04:52,130,265.18,29.34,1.61,148.65,146.18,140.22,19.076,72.8777
Mumbai,2025-06-25 06:04:52,189,83.91,257.01,0.74,92.82,11.19,53.56,19.076,72.8777
Mumbai,2025-06-26 13:04:52,216,247.44,196.3,2.13,190.2,73.39,135.15,19.076,72.8777
Mumbai,2025-06-27 17:04:52,142,151.19,151.12,1.58,151.1,51.16,71.4,19.076,72.8777
Mumbai,2025-06-28 05:04:52,236,273.78,187.47,1.33,137.34,48.23,159.11,19.076,72.8777
Mumbai,2025-06-25 03:04:52,241,216.93,257.43,1.49,109.75,124.1,45.55,19.076,72.8777
Mumbai,2025-06-24 17:04:52,235,108.04,347.08,0.81,48.33,40.46,151.84,19.076,72.8777
Mumbai,2025-06-24 23:04:52,226,53.37,377.77,1.54,58.76,67.98,12.28,19.076,72.8777
Mumbai,2025-06-25 14:04:52,123,59.66,206.26,0.83,125.59,14.04,119.96,19.076,72.8777
Mumbai,2025-06-27 05:04:52,251,86.64,397.57,1.93,145.2,94.28,44.53,19.076,72.8777
Mumbai,2025-06-27 01:04:52,201,24.46,379.69,1.49,130.23,56.37,113.06,19.076,72.8777
Mumbai,2025-06-30 00:04:52,188,105.48,268.44,0.98,148.13,123.12,171.3,19.076,72.8777
Mumbai,2025-06-25 15:04:52,142,63.31,239.52,0.21,124.23,17.94,24.91,19.076,72.8777
Mumbai,2025-06-26 21:04:52,156,224.5,119.39,2.06,38.47,64.2,98.39,19.076,72.8777
Mumbai,2025-06-23 21:04:52,212,86.64,365.5,1.06,109.18,137.97,62.63,19.076,72.8777
Mumbai,2025-06-24 01:04:52,189,20.24,369.67,1.27,171.84,101.22,128.73,19.076,72.8777
Mumbai,2025-06-29 05:04:52,83,85.54,71.07,0.15,136.62,142.15,43.07,19.076,72.8777
Mumbai,2025-06-25 11:04:52,249,223.82,247.28,0.43,111.53,82.64,157.83,19.076,72.8777
Mumbai,2025-06-24 05:04:52,248,198.32,303.95,1.44,189.18,81.17,132.03,19.076,72.8777
Mumbai,2025-06-23 23:04:52,274,199.7,368.71,2.45,71.47,74.95,115.5,19.076,72.8777
Mumbai,2025-06-24 16:04:52,91,102.41,93.82,0.36,21.83,65.39,66.88,19.076,72.8777
Mumbai,2025-06-24 17:04:52,110,128.86,98.4,0.82,131.67,4.08,123.89,19.076,72.8777
Mumbai,2025-06-27 14:04:52,42,20.92,44.44,0.64,117.96,43.61,95.07,19.076,72.8777
Mumbai,2025-06-24 03:04:52,222,216.23,237.02,0.69,181.74,101.04,165.74,19.076,72.8777
Mumbai,2025-06-25 14:04:52,234,277.77,219.97,1.13,183.2,2.44,24.68,19.076,72.8777
Mumbai,2025-06-29 17:04:52,240,280.96,230.4,0.6,161.38,7.17,168.26,19.076,72.8777
Mumbai,2025-06-24 06:04:52,217,111.25,323.05,0.62,21.55,100.28,125.45,19.076,72.8777
Mumbai,2025-06-27 03:04:52,191,52.73,362.97,1.36,147.65,118.58,153.25,19.076,72.8777
Mumbai,2025-06-27 02:04:52,50,81.65,41.97,0.53,38.58,42.39,111.4,19.076,72.8777
Mumbai,2025-06-28 21:04:52,95,136.64,54.81,1.58,160.32,19.0,174.2,19.076,72.8777
Mumbai,2025-06-23 18:04:52,242,105.05,396.84,1.14,124.51,122.4,139.87,19.076,72.8777
Mumbai,2025-06-24 17:04:52,293,234.04,375.46,2.25,96.82,22.6,106.71,19.076,72.8777
Mumbai,2025-06-28 20:04:52,208,80.96,348.88,0.14,76.11,123.61,20.77,19.076,72.8777
Mumbai,2025-06-24 21:04:52,169,138.57,203.68,0.94,90.04,114.19,86.3,19.076,72.8777
Mumbai,2025-06-26 02:04:52,296,276.62,340.23,1.54,113.61,143.6,55.67,19.076,72.8777
Mumbai,2025-06-28 01:04:52,126,20.83,268.9,0.75,122.25,108.23,66.89,19.076,72.8777
Mumbai,2025-06-23 13:04:52,91,31.86,125.82,1.2,136.6,77.48,87.42,19.076,72.8777
Mumbai,2025-06-23 09:04:52,160,184.2,111.03,0.86,89.09,46.76,103.07,19.076,72.8777
Mumbai,2025-06-29 03:04:52,300,273.79,323.19,1.87,59.51,80.83,177.95,19.076,72.8777
Mumbai,2025-06-28 04:04:52,19,42.67,24.24,0.59,53.73,92.33,83.34,19.076,72.8777
Mumbai,2025-06-28 23:04:52,269,274.16,248.05,0.12,199.99,128.93,93.96,19.076,72.8777
Mumbai,2025-06-23 15:04:52,171,254.28,117.38,1.72,56.61,76.84,151.65,19.076,72.8777
Mumbai,2025-06-25 19:04:52,50,13.26,120.82,1.32,170.34,75.22,135.8,19.076,72.8777
Mumbai,2025-06-26 08:04:52,314,276.61,381.17,0.94,170.82,61.01,78.03,19.076,72.8777
Mumbai,2025-06-28 17:04:52,42,44.72,77.18,1.97,165.56,129.42,49.56,19.076,72.8777
Mumbai,2025-06-28 01:04:52,170,179.48,168.47,0.97,107.39,85.78,17.75,19.076,72.8777
Mumbai,2025-06-24 15:04:52,68,37.29,65.54,2.38,42.08,90.16,92.96,19.076,72.8777
Mumbai,2025-06-26 02:04:52,154,202.15,70.71,2.07,164.19,87.69,61.62,19.076,72.8777
Mumbai,2025-06-26 20:04:52,71,53.06,107.77,0.42,46.68,10.72,114.57,19.076,72.8777
Mumbai,2025-06-29 08:04:52,293,236.18,365.21,1.56,20.61,28.51,21.19,19.076,72.8777
Mumbai,2025-06-26 23:04:52,262,156.44,347.7,0.85,89.87,97.08,162.69,19.076,72.8777
Mumbai,2025-06-30 03:04:52,120,92.59,116.43,0.5,178.49,71.91,136.42,19.076,72.8777
Mumbai,2025-06-29 17:04:52,105,129.38,116.3,2.07,6.04,24.83,127.35,19.076,72.8777
Mumbai,2025-06-23 07:04:52,139,72.23,209.65,0.2,157.93,75.64,149.22,19.076,72.8777
Mumbai,2025-06-23 12:04:52,249,123.66,349.9,1.17,139.65,39.48,56.32,19.076,72.8777
Mumbai,2025-06-23 05:04:52,208,238.25,208.21,2.34,64.37,70.94,80.01,19.076,72.8777
Mumbai,2025-06-28 13:04:52,171,250.38,91.97,1.27,199.66,94.55,122.8,19.076,72.8777
Mumbai,2025-06-27 18:04:52,266,213.79,297.12,1.81,173.65,8.54,67.95,19.076,72.8777
Mumbai,2025-06-26 17:04:52,258,249.85,239.97,2.12,108.77,82.53,34.63,19.076,72.8777
Mumbai,2025-06-27 13:04:52,26,26.13,38.94,1.93,129.95,100.3,127.06,19.076,72.8777
Mumbai,2025-06-24 17:04:52,214,78.52,334.73,2.01,136.27,10.29,91.4,19.076,72.8777
Mumbai,2025-06-24 18:04:52,281,137.85,394.08,0.36,120.76,114.21,28.4,19.076,72.8777
Mumbai,2025-06-23 04:04:52,229,269.73,196.49,2.0,103.85,138.56,22.97,19.076,72.8777
Mumbai,2025-06-25 08:04:52,60,33.56,56.68,1.48,65.12,87.84,107.6,19.076,72.8777
Mumbai,2025-06-29 04:04:52,316,203.56,390.68,1.15,91.18,132.84,112.33,19.076,72.8777
Mumbai,2025-06-26 19:04:52,140,221.25,80.11,0.58,124.64,38.86,150.03,19.076,72.8777
Mumbai,2025-06-28 12:04:52,95,187.51,22.4,1.8,189.34,132.5,70.74,19.076,72.8777
Mumbai,2025-06-25 05:04:52,205,42.81,376.61,1.71,116.12,100.98,81.48,19.076,72.8777
Mumbai,2025-06-26 13:04:52,176,23.06,332.84,1.54,7.34,129.58,153.16,19.076,72.8777
Mumbai,2025-06-23 06:04:52,346,287.21,378.71,0.4,197.18,41.46,76.3,19.076,72.8777
Mumbai,2025-06-24 11:04:52,196,65.25,347.72,1.84,62.92,97.24,75.82,19.076,72.8777
Mumbai,2025-06-25 22:04:52,138,110.92,128.07,1.79,58.41,107.86,12.8,19.076,72.8777
Mumbai,2025-06-29 14:04:52,245,128.5,372.59,1.77,162.86,99.71,118.21,19.076,72.8777
Mumbai,2025-06-23 06:04:52,76,97.63,33.84,1.03,157.58,83.02,64.34,19.076,72.8777
Mumbai,2025-06-28 21:04:52,204,52.02,346.18,0.41,138.55,112.01,36.82,19.076,72.8777
Mumbai,2025-06-26 01:04:52,101,132.14,53.09,1.92,74.93,75.33,128.16,19.076,72.8777
Mumbai,2025-06-25 06:04:52,247,174.87,318.91,1.24,98.69,137.9,98.34,19.076,72.8777
Mumbai,2025-06-24 07:04:52,19,11.35,49.46,2.13,54.98,118.55,164.49,19.076,72.8777
Mumbai,2025-06-24 11:04:52,129,149.95,97.51,0.34,72.96,11.69,127.66,19.076,72.8777
Mumbai,2025-06-29 22:04:52,244,252.95,240.55,1.5,143.1,51.75,80.07,19.076,72.8777
Mumbai,2025-06-29 20:04:52,276,208.39,325.37,0.11,149.99,78.85,88.07,19.076,72.8777
Mumbai,2025-06-26 18:04:52,108,176.86,24.69,1.08,57.12,72.48,92.33,19.076,72.8777
Mumbai,2025-06-25 07:04:52,95,161.73,29.57,0.64,169.64,93.2,168.61,19.076,72.8777
Mumbai,2025-06-27 00:04:52,225,226.81,238.07,2.34,150.82,141.95,46.83,19.076,72.8777
Mumbai,2025-06-23 11:04:52,139,75.62,236.19,0.5,12.64,58.79,156.83,19.076,72.8777
Mumbai,2025-06-23 12:04:52,70,26.89,128.08,1.6,78.75,113.0,56.39,19.076,72.8777
Mumbai,2025-06-23 05:04:52,26,56.49,32.81,0.45,126.85,139.64,119.12,19.076,72.8777
Mumbai,2025-06-27 22:04:52,137,170.32,105.98,1.97,93.93,16.01,35.87,19.076,72.8777
Mumbai,2025-06-24 16:04:52,220,228.6,175.27,0.21,44.13,53.87,130.09,19.076,72.8777
Mumbai,2025-06-23 05:04:52,149,17.52,274.1,2.17,49.99,88.0,138.43,19.076,72.8777
Mumbai,2025-06-23 14:04:52,200,229.6,161.46,0.54,134.63,133.34,27.43,19.076,72.8777
Mumbai,2025-06-28 17:04:52,30,10.69,69.91,0.9,151.83,92.47,144.71,19.076,72.8777
Mumbai,2025-06-29 15:04:52,296,211.2,395.67,2.35,163.91,77.84,175.23,19.076,72.8777
Mumbai,2025-06-24 17:04:52,279,142.35,387.08,2.07,140.2,94.7,74.52,19.076,72.8777
Mumbai,2025-06-26 17:04:52,104,68.5,135.68,0.98,114.42,6.93,130.48,19.076,72.8777
Mumbai,2025-06-26 05:04:52,183,129.73,249.24,0.54,11.83,123.58,14.72,19.076,72.8777
Mumbai,2025-06-27 01:04:52,185,259.88,138.57,0.89,151.07,126.07,177.58,19.076,72.8777
Mumbai,2025-06-27 00:04:52,120,213.47,23.97,2.33,185.8,122.77,131.85,19.076,72.8777
Mumbai,2025-06-24 23:04:52,136,31.65,208.35,0.49,21.85,147.34,6.99,19.076,72.8777
Mumbai,2025-06-26 21:04:52,112,160.71,58.74,1.45,40.02,117.16,129.9,19.076,72.8777
Mumbai,2025-06-26 08:04:52,58,88.09,29.27,0.37,47.21,79.12,85.16,19.076,72.8777
Mumbai,2025-06-23 06:04:52,75,82.65,35.7,1.94,158.65,8.86,97.11,19.076,72.8777
Bengaluru,2025-06-25 11:04:52,202,234.16,158.24,1.46,188.7,126.46,77.41,12.9716,77.5946
Bengaluru,2025-06-25 15:04:52,115,151.53,67.23,1.82,138.16,97.37,60.3,12.9716,77.5946
Bengaluru,2025-06-28 15:04:52,269,228.49,322.98,1.86,109.67,130.86,138.59,12.9716,77.5946
Bengaluru,2025-06-27 12:04:52,80,47.97,113.65,1.82,54.69,41.66,48.63,12.9716,77.5946
Bengaluru,2025-06-28 06:04:52,183,223.65,171.32,0.63,30.35,22.07,17.05,12.9716,77.5946
Bengaluru,2025-06-23 14:04:52,188,183.09,213.55,1.35,130.78,63.3,54.93,12.9716,77.5946
Bengaluru,2025-06-24 02:04:52,156,136.31,193.06,2.11,48.38,29.71,71.38,12.9716,77.5946
Bengaluru,2025-06-28 00:04:52,204,185.14,244.71,0.75,70.07,11.79,52.17,12.9716,77.5946
Bengaluru,2025-06-25 20:04:52,165,222.06,128.3,2.45,104.83,51.92,34.06,12.9716,77.5946
Bengaluru,2025-06-27 14:04:52,184,22.98,313.45,1.83,150.71,59.83,168.41,12.9716,77.5946
Bengaluru,2025-06-27 00:04:52,156,246.51,56.56,1.11,59.44,51.62,100.01,12.9716,77.5946
Bengaluru,2025-06-26 23:04:52,241,104.82,383.7,0.43,34.97,114.07,134.56,12.9716,77.5946
Bengaluru,2025-06-26 19:04:52,127,205.4,83.57,1.26,18.04,133.66,179.96,12.9716,77.5946
Bengaluru,2025-06-23 11:04:52,104,63.19,113.68,1.13,59.74,31.84,138.82,12.9716,77.5946
Bengaluru,2025-06-28 04:04:52,145,248.59,23.55,0.7,15.88,29.39,138.23,12.9716,77.5946
Bengaluru,2025-06-26 02:04:52,131,233.74,35.36,1.77,9.46,9.08,161.61,12.9716,77.5946
Bengaluru,2025-06-24 08:04:52,45,52.2,49.6,0.42,123.03,11.43,146.04,12.9716,77.5946
Bengaluru,2025-06-24 10:04:52,240,155.69,339.91,0.6,17.15,118.61,154.13,12.9716,77.5946
Bengaluru,2025-06-24 16:04:52,242,201.37,299.37,2.34,130.21,76.9,86.04,12.9716,77.5946
Bengaluru,2025-06-27 18:04:52,230,89.69,386.77,0.12,58.37,123.06,7.17,12.9716,77.5946
Bengaluru,2025-06-26 14:04:52,209,232.24,168.04,2.24,32.87,7.19,61.22,12.9716,77.5946
Bengaluru,2025-06-23 12:04:52,220,239.41,202.42,1.23,41.8,111.7,30.73,12.9716,77.5946
Bengaluru,2025-06-28 05:04:52,146,168.25,95.72,0.47,82.26,110.17,32.5,12.9716,77.5946
Bengaluru,2025-06-23 08:04:52,77,36.91,84.15,1.13,160.31,149.68,162.11,12.9716,77.5946
Bengaluru,2025-06-29 10:04:52,161,121.78,240.71,1.25,142.3,59.62,38.63,12.9716,77.5946
Bengaluru,2025-06-26 17:04:52,130,227.34,22.06,2.04,88.89,11.5,125.38,12.9716,77.5946
Bengaluru,2025-06-23 07:04:52,76,151.54,24.9,0.73,186.72,16.87,123.48,12.9716,77.5946
Bengaluru,2025-06-23 14:04:52,179,203.91,157.75,0.76,178.52,97.59,64.12,12.9716,77.5946
Bengaluru,2025-06-26 06:04:52,152,133.15,201.88,1.66,52.33,12.28,22.77,12.9716,77.5946
Bengaluru,2025-06-25 03:04:52,247,221.36,281.96,2.31,25.7,109.33,93.9,12.9716,77.5946
Bengaluru,2025-06-26 03:04:52,125,69.53,174.03,1.16,115.36,38.79,130.54,12.9716,77.5946
Bengaluru,2025-06-26 18:04:52,164,258.36,102.45,0.59,80.72,42.45,36.26,12.9716,77.5946
Bengaluru,2025-06-24 15:04:52,205,147.98,287.79,0.54,103.4,106.75,121.24,12.9716,77.5946
Bengaluru,2025-06-23 05:04:52,244,184.97,310.75,1.57,76.49,28.19,139.07,12.9716,77.5946
Bengaluru,2025-06-25 09:04:52,216,240.09,197.23,0.46,151.37,148.6,37.78,12.9716,77.5946
Bengaluru,2025-06-24 13:04:52,197,104.63,306.15,1.94,52.05,84.01,87.72,12.9716,77.5946
Bengaluru,2025-06-29 14:04:52,168,112.4,257.37,1.45,76.14,19.13,141.02,12.9716,77.5946
Bengaluru,2025-06-25 11:04:52,139,118.3,172.53,1.9,177.8,107.57,94.38,12.9716,77.5946
Bengaluru,2025-06-25 15:04:52,271,188.07,325.97,1.58,56.94,35.15,144.17,12.9716,77.5946
Bengaluru,2025-06-27 04:04:52,169,166.72,154.37,2.01,16.42,64.17,129.07,12.9716,77.5946
Bengaluru,2025-06-23 07:04:52,175,161.56,195.03,1.09,104.45,59.62,162.22,12.9716,77.5946
Bengaluru,2025-06-27 22:04:52,253,169.3,353.29,2.29,41.29,13.69,35.54,12.9716,77.5946
Bengaluru,2025-06-27 12:04:52,150,252.41,48.59,0.27,133.31,28.49,41.23,12.9716,77.5946
Bengaluru,2025-06-27 10:04:52,219,60.03,350.33,1.05,160.74,120.86,92.87,12.9716,77.5946
Bengaluru,2025-06-27 19:04:52,256,247.8,282.65,0.68,180.06,39.16,29.6,12.9716,77.5946
Bengaluru,2025-06-29 13:04:52,308,233.55,360.94,0.65,36.88,138.28,44.95,12.9716,77.5946
Bengaluru,2025-06-26 09:04:52,84,107.97,72.86,0.18,127.66,67.85,63.78,12.9716,77.5946
Bengaluru,2025-06-29 12:04:52,341,299.76,372.69,2.44,147.51,122.79,22.81,12.9716,77.5946
Bengaluru,2025-06-23 10:04:52,73,82.07,88.82,1.53,20.31,13.28,32.77,12.9716,77.5946
Bengaluru,2025-06-27 13:04:52,101,55.55,111.89,0.83,166.99,114.29,113.33,12.9716,77.5946
Bengaluru,2025-06-23 06:04:52,220,201.7,233.67,0.88,121.14,106.89,121.93,12.9716,77.5946
Bengaluru,2025-06-29 23:04:52,182,78.71,293.45,1.69,106.54,17.48,51.28,12.9716,77.5946
Bengaluru,2025-06-24 19:04:52,253,217.14,280.15,2.49,31.69,44.14,100.87,12.9716,77.5946
Bengaluru,2025-06-26 07:04:52,143,224.16,63.47,0.86,84.47,55.25,162.88,12.9716,77.5946
Bengaluru,2025-06-25 10:04:52,128,125.22,133.05,1.84,106.68,88.19,85.46,12.9716,77.5946
Bengaluru,2025-06-26 20:04:52,112,11.88,242.6,1.03,108.73,62.9,161.7,12.9716,77.5946
Bengaluru,2025-06-27 07:04:52,205,138.36,261.87,1.89,188.48,113.31,40.2,12.9716,77.5946
Bengaluru,2025-06-24 04:04:52,161,115.7,179.66,0.24,168.6,36.6,85.96,12.9716,77.5946
Bengaluru,2025-06-23 08:04:52,70,72.05,74.02,2.32,195.19,10.04,63.78,12.9716,77.5946
Bengaluru,2025-06-25 17:04:52,281,248.68,344.81,1.16,177.87,21.7,107.08,12.9716,77.5946
Bengaluru,2025-06-24 11:04:52,114,107.78,152.4,0.7,157.81,94.3,122.74,12.9716,77.5946
Bengaluru,2025-06-23 05:04:52,252,223.87,250.79,1.96,34.83,17.64,71.39,12.9716,77.5946
Bengaluru,2025-06-29 07:04:52,109,36.16,165.27,1.66,196.12,48.9,43.13,12.9716,77.5946
Bengaluru,2025-06-23 16:04:52,172,273.85,53.9,1.15,16.49,25.35,179.32,12.9716,77.5946
Bengaluru,2025-06-23 20:04:52,176,243.09,122.54,0.21,179.56,14.52,177.26,12.9716,77.5946
Bengaluru,2025-06-29 18:04:52,210,44.68,393.44,1.67,118.03,35.47,5.63,12.9716,77.5946
Bengaluru,2025-06-29 00:04:52,307,258.96,353.81,0.6,88.06,103.52,128.8,12.9716,77.5946
Bengaluru,2025-06-23 08:04:52,212,246.66,148.34,1.19,75.41,149.23,54.35,12.9716,77.5946
Bengaluru,2025-06-24 06:04:52,237,194.5,251.17,0.34,156.35,127.93,111.88,12.9716,77.5946
Bengaluru,2025-06-23 09:04:52,199,72.08,324.84,0.45,12.21,104.02,142.56,12.9716,77.5946
Bengaluru,2025-06-26 08:04:52,129,49.06,187.43,2.09,29.64,34.63,168.66,12.9716,77.5946
Bengaluru,2025-06-26 22:04:52,167,79.65,270.25,0.66,98.39,4.53,121.17,12.9716,77.5946
Bengaluru,2025-06-25 23:04:52,127,129.27,111.54,1.27,27.19,57.0,21.79,12.9716,77.5946
Bengaluru,2025-06-26 10:04:52,78,72.78,120.91,1.49,59.84,30.83,121.67,12.9716,77.5946
Bengaluru,2025-06-26 10:04:52,218,298.28,158.35,0.97,38.99,110.7,178.3,12.9716,77.5946
Bengaluru,2025-06-28 08:04:52,176,38.81,293.26,1.23,55.26,134.52,173.3,12.9716,77.5946
Bengaluru,2025-06-27 16:04:52,180,161.54,163.16,1.57,62.71,140.61,41.6,12.9716,77.5946
Bengaluru,2025-06-24 07:04:52,178,285.72,31.43,1.08,50.59,56.94,140.54,12.9716,77.5946
Bengaluru,2025-06-30 03:04:52,89,28.24,167.19,1.92,31.26,96.02,159.34,12.9716,77.5946
Bengaluru,2025-06-27 13:04:52,203,141.87,238.94,0.77,163.81,142.7,116.67,12.9716,77.5946
Bengaluru,2025-06-29 22:04:52,202,48.1,357.66,1.13,67.88,135.34,117.8,12.9716,77.5946
Bengaluru,2025-06-29 23:04:52,311,251.42,356.01,1.46,86.02,139.84,165.82,12.9716,77.5946
Bengaluru,2025-06-25 00:04:52,262,296.2,221.58,1.25,149.76,48.72,44.52,12.9716,77.5946
Bengaluru,2025-06-29 14:04:52,147,254.26,25.15,0.42,5.48,42.4,27.92,12.9716,77.5946
Bengaluru,2025-06-29 20:04:52,211,244.63,214.73,1.88,76.12,41.44,139.94,12.9716,77.5946
Bengaluru,2025-06-27 06:04:52,211,116.51,323.9,0.4,135.61,140.55,8.17,12.9716,77.5946
Bengaluru,2025-06-29 09:04:52,144,255.34,23.33,2.02,17.33,88.14,105.74,12.9716,77.5946
Bengaluru,2025-06-27 16:04:52,142,171.08,129.08,2.43,133.53,85.02,49.06,12.9716,77.5946
Bengaluru,2025-06-24 04:04:52,148,101.78,203.71,1.46,8.91,105.82,166.74,12.9716,77.5946
Bengaluru,2025-06-28 11:04:52,106,39.35,184.88,1.39,88.12,130.1,43.97,12.9716,77.5946
Bengaluru,2025-06-27 03:04:52,202,145.19,235.14,1.15,133.24,34.9,124.55,12.9716,77.5946
Bengaluru,2025-06-23 09:04:52,236,287.09,169.63,0.15,142.72,78.91,46.5,12.9716,77.5946
Bengaluru,2025-06-23 17:04:52,226,200.03,267.48,1.69,103.02,42.96,102.35,12.9716,77.5946
Bengaluru,2025-06-24 14:04:52,329,255.91,380.67,1.16,86.29,84.57,112.46,12.9716,77.5946
Bengaluru,2025-06-29 00:04:52,252,154.44,336.06,2.26,23.97,87.36,67.3,12.9716,77.5946
Bengaluru,2025-06-28 20:04:52,246,212.88,297.81,2.21,115.1,136.4,120.41,12.9716,77.5946
Bengaluru,2025-06-29 22:04:52,133,217.55,39.27,0.49,53.21,117.82,108.47,12.9716,77.5946
Bengaluru,2025-06-26 20:04:52,111,68.63,151.28,1.06,89.63,68.44,120.96,12.9716,77.5946
Bengaluru,2025-06-29 09:04:52,94,86.47,77.81,2.22,192.28,143.51,17.24,12.9716,77.5946
Bengaluru,2025-06-27 15:04:52,215,160.77,250.68,1.53,183.89,82.01,60.96,12.9716,77.5946
Bengaluru,2025-06-28 20:04:52,256,202.96,336.55,1.71,199.86,51.91,67.05,12.9716,77.5946
Bengaluru,2025-06-23 15:04:52,253,294.56,207.18,1.07,182.98,130.83,64.08,12.9716,77.5946
Bengaluru,2025-06-23 14:04:52,146,212.03,72.79,0.43,78.65,69.84,119.61,12.9716,77.5946
Bengaluru,2025-06-25 02:04:52,180,196.16,139.14,0.11,143.92,94.87,51.23,12.9716,77.5946
Bengaluru,2025-06-27 17:04:52,207,79.62,328.37,0.56,101.65,62.71,25.86,12.9716,77.5946
Bengaluru,2025-06-23 08:04:52,206,49.8,333.56,0.71,186.45,97.91,144.99,12.9716,77.5946
Bengaluru,2025-06-27 01:04:52,46,44.43,66.91,0.86,104.94,142.54,139.52,12.9716,77.5946
Bengaluru,2025-06-29 13:04:52,263,233.37,301.69,0.65,16.0,51.18,170.54,12.9716,77.5946
Bengaluru,2025-06-25 13:04:52,198,243.3,141.34,1.93,47.78,96.72,39.07,12.9716,77.5946
Bengaluru,2025-06-23 19:04:52,233,171.07,321.42,2.19,33.69,29.08,71.34,12.9716,77.5946
Bengaluru,2025-06-23 05:04:52,218,285.58,164.86,1.14,42.3,103.2,154.29,12.9716,77.5946
Bengaluru,2025-06-28 21:04:52,249,279.37,197.2,0.68,143.48,145.35,31.47,12.9716,77.5946
Bengaluru,2025-06-26 07:04:52,277,202.03,346.87,1.42,190.16,91.68,156.86,12.9716,77.5946
Bengaluru,2025-06-26 18:04:52,245,208.09,263.25,0.43,5.37,9.76,54.99,12.9716,77.5946
Bengaluru,2025-06-24 08:04:52,340,256.57,387.85,2.36,185.37,14.78,77.58,12.9716,77.5946
Bengaluru,2025-06-28 21:04:52,75,92.3,93.87,1.29,176.3,108.69,173.12,12.9716,77.5946
Bengaluru,2025-06-23 08:04:52,321,260.49,379.01,0.68,27.86,21.46,128.71,12.9716,77.5946
Bengaluru,2025-06-27 05:04:52,182,127.5,244.66,0.53,158.22,128.49,55.42,12.9716,77.5946
Bengaluru,2025-06-26 17:04:52,120,191.56,78.44,0.29,150.66,103.84,163.39,12.9716,77.5946
Bengaluru,2025-06-23 20:04:52,184,183.55,222.43,1.77,59.4,27.3,178.25,12.9716,77.5946
Bengaluru,2025-06-28 04:04:52,119,105.02,118.06,2.09,188.3,145.34,55.09,12.9716,77.5946
Bengaluru,2025-06-23 21:04:52,187,75.51,283.04,1.6,29.65,54.44,72.04,12.9716,77.5946
Bengaluru,2025-06-23 21:04:52,162,88.02,207.47,2.08,149.41,5.43,74.67,12.9716,77.5946
Bengaluru,2025-06-29 10:04:52,290,221.5,398.77,0.56,96.14,58.35,46.82,12.9716,77.5946
Bengaluru,2025-06-23 15:04:52,229,148.65,276.33,0.6,140.41,101.35,146.31,12.9716,77.5946
Bengaluru,2025-06-24 03:04:52,212,99.25,322.68,1.64,98.57,10.41,12.77,12.9716,77.5946
Bengaluru,2025-06-29 17:04:52,285,278.46,266.53,1.09,69.59,26.2,73.6,12.9716,77.5946
Bengaluru,2025-06-28 09:04:52,118,19.79,228.58,2.12,66.04,121.97,62.34,12.9716,77.5946
Bengaluru,2025-06-28 03:04:52,122,26.92,209.4,1.04,89.64,87.94,49.28,12.9716,77.5946
