Order_ID,Order_Time,Area,Restaurant,Estimated_Delivery_Time_min,Actual_Delivery_Time_min,Delay_Minutes,Weather,Time_of_Day
ORD01346,2025-01-10 08:10:00,Uptown,Restaurant_20,26,39,13,Clear,Morning
ORD01347,2025-01-10 08:20:00,Downtown,Restaurant_6,30,25,-5,Clear,Morning
ORD01348,2025-01-10 08:30:00,Industrial Zone,Restaurant_6,42,37,-5,Cloudy,Morning
ORD01349,2025-01-10 08:40:00,Industrial Zone,Restaurant_50,47,47,0,Rain,Morning
ORD01350,2025-01-10 08:50:00,Suburb-West,Restaurant_18,43,50,7,Rain,Morning
ORD01351,2025-01-10 09:00:00,University Area,Restaurant_4,33,57,24,Rain,Morning
ORD01352,2025-01-10 09:10:00,University Area,Restaurant_17,45,50,5,Storm,Morning
ORD01353,2025-01-10 09:20:00,Suburb-East,Restaurant_14,48,73,25,Clear,Morning
ORD01354,2025-01-10 09:30:00,Suburb-West,Restaurant_14,30,40,10,Cloudy,Morning
ORD01355,2025-01-10 09:40:00,Suburb-East,Restaurant_13,38,38,0,Clear,Morning
ORD01356,2025-01-10 09:50:00,University Area,Restaurant_7,48,64,16,Cloudy,Morning
ORD01357,2025-01-10 10:00:00,Suburb-West,Restaurant_44,37,39,2,Rain,Morning
ORD01358,2025-01-10 10:10:00,Suburb-West,Restaurant_15,35,42,7,Clear,Morning
ORD01359,2025-01-10 10:20:00,Suburb-West,Restaurant_19,36,31,-5,Rain,Morning
ORD01360,2025-01-10 10:30:00,University Area,Restaurant_43,43,38,-5,Rain,Morning
ORD01361,2025-01-10 10:40:00,Suburb-East,Restaurant_47,43,53,10,Clear,Morning
ORD01362,2025-01-10 10:50:00,Suburb-East,Restaurant_44,45,61,16,Rain,Morning
ORD01363,2025-01-10 11:00:00,Suburb-West,Restaurant_35,43,67,24,Clear,Morning
ORD01364,2025-01-10 11:10:00,Uptown,Restaurant_17,48,45,-3,Clear,Morning
ORD01365,2025-01-10 11:20:00,Midtown,Restaurant_35,37,56,19,Cloudy,Morning
ORD01366,2025-01-10 11:30:00,University Area,Restaurant_19,38,56,18,Rain,Morning
ORD01367,2025-01-10 11:40:00,Midtown,Restaurant_20,48,48,0,Cloudy,Morning
ORD01368,2025-01-10 11:50:00,Midtown,Restaurant_36,42,60,18,Rain,Morning
ORD01369,2025-01-10 12:00:00,Suburb-East,Restaurant_35,36,50,14,Clear,Morning
ORD01370,2025-01-10 12:10:00,Suburb-East,Restaurant_32,28,44,16,Rain,Morning
ORD01371,2025-01-10 12:20:00,Uptown,Restaurant_48,34,60,26,Rain,Morning
ORD01372,2025-01-10 12:30:00,Midtown,Restaurant_44,41,57,16,Cloudy,Morning
ORD01373,2025-01-10 12:40:00,Midtown,Restaurant_40,28,23,-5,Clear,Morning
ORD01374,2025-01-10 12:50:00,Suburb-West,Restaurant_24,36,44,8,Cloudy,Morning
ORD01375,2025-01-10 13:00:00,Suburb-East,Restaurant_17,37,32,-5,Cloudy,Afternoon
ORD01376,2025-01-10 13:10:00,Midtown,Restaurant_7,28,34,6,Rain,Afternoon
ORD01377,2025-01-10 13:20:00,Industrial Zone,Restaurant_43,34,39,5,Cloudy,Afternoon
ORD01378,2025-01-10 13:30:00,Uptown,Restaurant_50,49,49,0,Clear,Afternoon
ORD01379,2025-01-10 13:40:00,Industrial Zone,Restaurant_1,27,22,-5,Cloudy,Afternoon
ORD01380,2025-01-10 13:50:00,Industrial Zone,Restaurant_35,39,39,0,Fog,Afternoon
ORD01381,2025-01-10 14:00:00,University Area,Restaurant_32,26,27,1,Clear,Afternoon
ORD01382,2025-01-10 14:10:00,University Area,Restaurant_36,49,52,3,Cloudy,Afternoon
ORD01383,2025-01-10 14:20:00,Uptown,Restaurant_13,49,55,6,Clear,Afternoon
ORD01384,2025-01-10 14:30:00,Industrial Zone,Restaurant_6,41,51,10,Clear,Afternoon
ORD01385,2025-01-10 14:40:00,Midtown,Restaurant_14,30,31,1,Rain,Afternoon
ORD01386,2025-01-10 14:50:00,Suburb-East,Restaurant_37,32,49,17,Clear,Afternoon
ORD01387,2025-01-10 15:00:00,Uptown,Restaurant_48,27,31,4,Clear,Afternoon
ORD01388,2025-01-10 15:10:00,Suburb-West,Restaurant_15,49,63,14,Storm,Afternoon
ORD01389,2025-01-10 15:20:00,Industrial Zone,Restaurant_47,42,43,1,Clear,Afternoon
ORD01390,2025-01-10 15:30:00,Uptown,Restaurant_4,46,78,32,Clear,Afternoon
ORD01391,2025-01-10 15:40:00,Downtown,Restaurant_40,25,34,9,Clear,Afternoon
ORD01392,2025-01-10 15:50:00,Downtown,Restaurant_16,40,61,21,Clear,Afternoon
ORD01393,2025-01-10 16:00:00,University Area,Restaurant_28,31,30,-1,Fog,Afternoon
ORD01394,2025-01-10 16:10:00,Suburb-East,Restaurant_16,27,27,0,Fog,Afternoon
ORD01395,2025-01-10 16:20:00,Midtown,Restaurant_4,47,49,2,Cloudy,Afternoon
ORD01396,2025-01-10 16:30:00,Suburb-East,Restaurant_45,28,57,29,Rain,Afternoon
ORD01397,2025-01-10 16:40:00,Suburb-East,Restaurant_26,33,35,2,Clear,Afternoon
ORD01398,2025-01-10 16:50:00,Suburb-East,Restaurant_28,29,26,-3,Cloudy,Afternoon
ORD01399,2025-01-10 17:00:00,Suburb-East,Restaurant_32,43,61,18,Fog,Afternoon
ORD01400,2025-01-10 17:10:00,Suburb-West,Restaurant_45,39,44,5,Rain,Afternoon
ORD01401,2025-01-10 17:20:00,Suburb-West,Restaurant_2,32,34,2,Rain,Afternoon
ORD01402,2025-01-10 17:30:00,University Area,Restaurant_31,30,29,-1,Cloudy,Afternoon
ORD01403,2025-01-10 17:40:00,Uptown,Restaurant_3,42,51,9,Fog,Afternoon
ORD01404,2025-01-10 17:50:00,Downtown,Restaurant_8,43,58,15,Clear,Afternoon
ORD01405,2025-01-10 18:00:00,Suburb-East,Restaurant_24,48,60,12,Fog,Afternoon
ORD01406,2025-01-10 18:10:00,University Area,Restaurant_15,39,39,0,Clear,Afternoon
ORD01407,2025-01-10 18:20:00,Uptown,Restaurant_43,31,27,-4,Clear,Afternoon
ORD01408,2025-01-10 18:30:00,Downtown,Restaurant_31,34,29,-5,Clear,Afternoon
ORD01409,2025-01-10 18:40:00,Industrial Zone,Restaurant_9,30,26,-4,Clear,Afternoon
ORD01410,2025-01-10 18:50:00,Midtown,Restaurant_39,38,39,1,Clear,Afternoon
ORD01411,2025-01-10 19:00:00,Suburb-West,Restaurant_45,41,45,4,Clear,Evening
ORD01412,2025-01-10 19:10:00,Industrial Zone,Restaurant_2,33,35,2,Rain,Evening
ORD01413,2025-01-10 19:20:00,Downtown,Restaurant_8,43,76,33,Storm,Evening
ORD01414,2025-01-10 19:30:00,Industrial Zone,Restaurant_7,29,38,9,Cloudy,Evening
ORD01415,2025-01-10 19:40:00,Midtown,Restaurant_44,47,42,-5,Clear,Evening
ORD01416,2025-01-10 19:50:00,University Area,Restaurant_39,31,42,11,Rain,Evening
ORD01417,2025-01-10 20:00:00,Downtown,Restaurant_42,43,51,8,Cloudy,Evening
ORD01418,2025-01-10 20:10:00,Industrial Zone,Restaurant_16,44,39,-5,Clear,Evening
ORD01419,2025-01-10 20:20:00,Suburb-West,Restaurant_35,31,38,7,Fog,Evening
ORD01420,2025-01-10 20:30:00,Suburb-West,Restaurant_30,48,58,10,Fog,Evening
ORD01421,2025-01-10 20:40:00,Uptown,Restaurant_10,26,41,15,Clear,Evening
ORD01422,2025-01-10 20:50:00,Industrial Zone,Restaurant_38,49,44,-5,Cloudy,Evening
ORD01423,2025-01-10 21:00:00,Suburb-East,Restaurant_18,47,58,11,Storm,Evening
ORD01424,2025-01-10 21:10:00,Industrial Zone,Restaurant_50,40,59,19,Clear,Evening
ORD01425,2025-01-10 21:20:00,University Area,Restaurant_5,37,60,23,Clear,Evening
ORD01426,2025-01-10 21:30:00,Downtown,Restaurant_29,32,27,-5,Clear,Evening
ORD01427,2025-01-10 21:40:00,Downtown,Restaurant_39,30,33,3,Clear,Evening
ORD01428,2025-01-10 21:50:00,University Area,Restaurant_34,30,34,4,Rain,Evening
ORD01429,2025-01-10 22:00:00,Industrial Zone,Restaurant_43,33,44,11,Rain,Evening
ORD01430,2025-01-10 22:10:00,University Area,Restaurant_45,28,31,3,Clear,Evening
ORD01431,2025-01-10 22:20:00,Midtown,Restaurant_23,35,33,-2,Cloudy,Evening
ORD01432,2025-01-10 22:30:00,University Area,Restaurant_5,29,36,7,Clear,Evening
ORD01433,2025-01-10 22:40:00,Suburb-West,Restaurant_30,49,50,1,Clear,Evening
ORD01434,2025-01-10 22:50:00,University Area,Restaurant_6,41,51,10,Clear,Evening
ORD01435,2025-01-10 23:00:00,Downtown,Restaurant_46,44,41,-3,Rain,Evening
ORD01436,2025-01-10 23:10:00,Suburb-West,Restaurant_44,31,26,-5,Clear,Evening
ORD01437,2025-01-10 23:20:00,Downtown,Restaurant_4,39,57,18,Clear,Evening
ORD01438,2025-01-10 23:30:00,Uptown,Restaurant_29,49,76,27,Clear,Evening
ORD01439,2025-01-10 23:40:00,Suburb-East,Restaurant_23,39,62,23,Storm,Evening
ORD01440,2025-01-10 23:50:00,Downtown,Restaurant_6,38,42,4,Cloudy,Evening
ORD01441,2025-01-11 00:00:00,Suburb-West,Restaurant_32,37,52,15,Clear,Night
ORD01442,2025-01-11 00:10:00,Uptown,Restaurant_42,35,34,-1,Clear,Night
ORD01443,2025-01-11 00:20:00,Downtown,Restaurant_18,37,47,10,Rain,Night
ORD01444,2025-01-11 00:30:00,Midtown,Restaurant_15,46,46,0,Fog,Night
ORD01445,2025-01-11 00:40:00,University Area,Restaurant_40,48,65,17,Clear,Night
ORD01446,2025-01-11 00:50:00,Suburb-East,Restaurant_32,33,49,16,Cloudy,Night
ORD01447,2025-01-11 01:00:00,Downtown,Restaurant_9,34,59,25,Rain,Night
ORD01448,2025-01-11 01:10:00,Uptown,Restaurant_37,28,30,2,Clear,Night
ORD01449,2025-01-11 01:20:00,Midtown,Restaurant_10,41,61,20,Rain,Night
ORD01450,2025-01-11 01:30:00,Industrial Zone,Restaurant_20,38,48,10,Cloudy,Night
ORD01451,2025-01-11 01:40:00,Uptown,Restaurant_6,48,53,5,Fog,Night
ORD01452,2025-01-11 01:50:00,University Area,Restaurant_48,42,50,8,Clear,Night
ORD01453,2025-01-11 02:00:00,Uptown,Restaurant_3,35,56,21,Clear,Night
ORD01454,2025-01-11 02:10:00,Midtown,Restaurant_42,40,43,3,Clear,Night
ORD01455,2025-01-11 02:20:00,Uptown,Restaurant_11,25,29,4,Clear,Night
ORD01456,2025-01-11 02:30:00,Midtown,Restaurant_43,31,26,-5,Fog,Night
ORD01457,2025-01-11 02:40:00,Downtown,Restaurant_17,34,37,3,Storm,Night
ORD01458,2025-01-11 02:50:00,Midtown,Restaurant_32,33,40,7,Fog,Night
ORD01459,2025-01-11 03:00:00,Midtown,Restaurant_4,49,47,-2,Cloudy,Night
ORD01460,2025-01-11 03:10:00,Suburb-East,Restaurant_4,27,22,-5,Clear,Night
ORD01461,2025-01-11 03:20:00,Midtown,Restaurant_17,46,41,-5,Cloudy,Night
ORD01462,2025-01-11 03:30:00,Midtown,Restaurant_41,47,47,0,Fog,Night
ORD01463,2025-01-11 03:40:00,Industrial Zone,Restaurant_19,38,57,19,Clear,Night
ORD01464,2025-01-11 03:50:00,Downtown,Restaurant_5,49,44,-5,Fog,Night
ORD01465,2025-01-11 04:00:00,University Area,Restaurant_32,39,51,12,Clear,Night
ORD01466,2025-01-11 04:10:00,Suburb-East,Restaurant_22,26,39,13,Fog,Night
ORD01467,2025-01-11 04:20:00,Industrial Zone,Restaurant_6,48,77,29,Rain,Night
ORD01468,2025-01-11 04:30:00,Suburb-West,Restaurant_35,38,53,15,Clear,Night
ORD01469,2025-01-11 04:40:00,Downtown,Restaurant_22,40,54,14,Rain,Night
ORD01470,2025-01-11 04:50:00,Downtown,Restaurant_1,31,39,8,Rain,Night
ORD01471,2025-01-11 05:00:00,Suburb-West,Restaurant_20,28,33,5,Clear,Night
ORD01472,2025-01-11 05:10:00,University Area,Restaurant_22,42,55,13,Clear,Night
ORD01473,2025-01-11 05:20:00,Midtown,Restaurant_48,48,65,17,Clear,Night
ORD01474,2025-01-11 05:30:00,Industrial Zone,Restaurant_11,29,35,6,Rain,Night
ORD01475,2025-01-11 05:40:00,Uptown,Restaurant_13,30,47,17,Cloudy,Night
ORD01476,2025-01-11 05:50:00,Suburb-East,Restaurant_42,31,64,33,Cloudy,Night
ORD01477,2025-01-11 06:00:00,Uptown,Restaurant_3,39,44,5,Rain,Night
ORD01478,2025-01-11 06:10:00,Suburb-West,Restaurant_9,25,30,5,Fog,Night
ORD01479,2025-01-11 06:20:00,Downtown,Restaurant_12,48,52,4,Clear,Night
ORD01480,2025-01-11 06:30:00,University Area,Restaurant_23,28,34,6,Fog,Night
ORD01481,2025-01-11 06:40:00,Downtown,Restaurant_14,49,66,17,Clear,Night
ORD01482,2025-01-11 06:50:00,Suburb-East,Restaurant_33,25,30,5,Clear,Night
ORD01483,2025-01-11 07:00:00,Downtown,Restaurant_18,35,41,6,Rain,Morning
ORD01484,2025-01-11 07:10:00,Downtown,Restaurant_49,42,44,2,Clear,Morning
ORD01485,2025-01-11 07:20:00,Suburb-East,Restaurant_41,38,47,9,Fog,Morning
ORD01486,2025-01-11 07:30:00,Industrial Zone,Restaurant_9,46,46,0,Storm,Morning
ORD01487,2025-01-11 07:40:00,Industrial Zone,Restaurant_23,35,30,-5,Clear,Morning
ORD01488,2025-01-11 07:50:00,Suburb-East,Restaurant_10,34,43,9,Clear,Morning
ORD01489,2025-01-11 08:00:00,University Area,Restaurant_19,41,65,24,Cloudy,Morning
ORD01490,2025-01-11 08:10:00,Suburb-West,Restaurant_47,28,30,2,Fog,Morning
ORD01491,2025-01-11 08:20:00,Downtown,Restaurant_5,48,43,-5,Clear,Morning
ORD01492,2025-01-11 08:30:00,University Area,Restaurant_47,39,63,24,Clear,Morning
ORD01493,2025-01-11 08:40:00,Downtown,Restaurant_23,40,45,5,Rain,Morning
ORD01494,2025-01-11 08:50:00,Suburb-West,Restaurant_30,45,59,14,Rain,Morning
ORD01495,2025-01-11 09:00:00,Industrial Zone,Restaurant_25,37,35,-2,Clear,Morning
ORD01496,2025-01-11 09:10:00,University Area,Restaurant_28,33,38,5,Clear,Morning
ORD01497,2025-01-11 09:20:00,Midtown,Restaurant_34,35,54,19,Cloudy,Morning
ORD01498,2025-01-11 09:30:00,Midtown,Restaurant_45,35,41,6,Rain,Morning
ORD01499,2025-01-11 09:40:00,Midtown,Restaurant_48,30,36,6,Cloudy,Morning
ORD01500,2025-01-11 09:50:00,Industrial Zone,Restaurant_47,25,20,-5,Fog,Morning
ORD01501,2025-01-11 10:00:00,Industrial Zone,Restaurant_25,46,58,12,Cloudy,Morning
ORD01502,2025-01-11 10:10:00,Suburb-West,Restaurant_10,30,28,-2,Clear,Morning
ORD01503,2025-01-11 10:20:00,Downtown,Restaurant_14,37,53,16,Fog,Morning
ORD01504,2025-01-11 10:30:00,Suburb-West,Restaurant_42,46,53,7,Clear,Morning
ORD01505,2025-01-11 10:40:00,Suburb-West,Restaurant_46,48,55,7,Rain,Morning
ORD01506,2025-01-11 10:50:00,Industrial Zone,Restaurant_30,46,58,12,Clear,Morning
ORD01507,2025-01-11 11:00:00,Midtown,Restaurant_41,29,37,8,Clear,Morning
ORD01508,2025-01-11 11:10:00,Uptown,Restaurant_25,39,61,22,Cloudy,Morning
ORD01509,2025-01-11 11:20:00,Downtown,Restaurant_14,42,62,20,Cloudy,Morning
ORD01510,2025-01-11 11:30:00,Industrial Zone,Restaurant_35,44,39,-5,Clear,Morning
ORD01511,2025-01-11 11:40:00,Midtown,Restaurant_48,38,41,3,Rain,Morning
ORD01512,2025-01-11 11:50:00,University Area,Restaurant_34,39,52,13,Clear,Morning
ORD01513,2025-01-11 12:00:00,Uptown,Restaurant_10,29,25,-4,Clear,Morning
ORD01514,2025-01-11 12:10:00,Uptown,Restaurant_35,28,23,-5,Storm,Morning
ORD01515,2025-01-11 12:20:00,Industrial Zone,Restaurant_11,26,24,-2,Clear,Morning
ORD01516,2025-01-11 12:30:00,Suburb-East,Restaurant_11,31,34,3,Cloudy,Morning
ORD01517,2025-01-11 12:40:00,Downtown,Restaurant_21,34,29,-5,Clear,Morning
ORD01518,2025-01-11 12:50:00,Uptown,Restaurant_21,40,35,-5,Rain,Morning
ORD01519,2025-01-11 13:00:00,Industrial Zone,Restaurant_22,34,29,-5,Rain,Afternoon
ORD01520,2025-01-11 13:10:00,Industrial Zone,Restaurant_45,42,58,16,Clear,Afternoon
ORD01521,2025-01-11 13:20:00,Midtown,Restaurant_7,41,55,14,Clear,Afternoon
ORD01522,2025-01-11 13:30:00,University Area,Restaurant_17,45,52,7,Storm,Afternoon
ORD01523,2025-01-11 13:40:00,Suburb-East,Restaurant_2,37,43,6,Fog,Afternoon
ORD01524,2025-01-11 13:50:00,Downtown,Restaurant_12,25,35,10,Clear,Afternoon
ORD01525,2025-01-11 14:00:00,Suburb-West,Restaurant_42,25,21,-4,Rain,Afternoon
ORD01526,2025-01-11 14:10:00,University Area,Restaurant_18,39,56,17,Clear,Afternoon
ORD01527,2025-01-11 14:20:00,University Area,Restaurant_11,25,30,5,Clear,Afternoon
ORD01528,2025-01-11 14:30:00,Midtown,Restaurant_16,30,44,14,Clear,Afternoon
ORD01529,2025-01-11 14:40:00,Uptown,Restaurant_49,49,62,13,Clear,Afternoon
ORD01530,2025-01-11 14:50:00,Uptown,Restaurant_18,37,47,10,Storm,Afternoon
ORD01531,2025-01-11 15:00:00,Midtown,Restaurant_35,25,33,8,Fog,Afternoon
ORD01532,2025-01-11 15:10:00,Industrial Zone,Restaurant_26,29,36,7,Cloudy,Afternoon
ORD01533,2025-01-11 15:20:00,Uptown,Restaurant_16,33,37,4,Rain,Afternoon
ORD01534,2025-01-11 15:30:00,Suburb-East,Restaurant_6,49,58,9,Cloudy,Afternoon
ORD01535,2025-01-11 15:40:00,Downtown,Restaurant_44,41,48,7,Rain,Afternoon
ORD01536,2025-01-11 15:50:00,University Area,Restaurant_43,40,40,0,Rain,Afternoon
ORD01537,2025-01-11 16:00:00,University Area,Restaurant_47,32,43,11,Cloudy,Afternoon
ORD01538,2025-01-11 16:10:00,Suburb-East,Restaurant_47,41,48,7,Rain,Afternoon
ORD01539,2025-01-11 16:20:00,Uptown,Restaurant_48,39,56,17,Clear,Afternoon
ORD01540,2025-01-11 16:30:00,University Area,Restaurant_42,48,43,-5,Fog,Afternoon
ORD01541,2025-01-11 16:40:00,Suburb-West,Restaurant_12,25,30,5,Cloudy,Afternoon
ORD01542,2025-01-11 16:50:00,Downtown,Restaurant_13,36,34,-2,Fog,Afternoon
ORD01543,2025-01-11 17:00:00,Downtown,Restaurant_4,29,29,0,Rain,Afternoon
ORD01544,2025-01-11 17:10:00,University Area,Restaurant_39,48,58,10,Rain,Afternoon
ORD01545,2025-01-11 17:20:00,Midtown,Restaurant_2,30,25,-5,Cloudy,Afternoon
ORD01546,2025-01-11 17:30:00,University Area,Restaurant_26,49,55,6,Clear,Afternoon
ORD01547,2025-01-11 17:40:00,Midtown,Restaurant_27,25,30,5,Rain,Afternoon
ORD01548,2025-01-11 17:50:00,University Area,Restaurant_27,49,44,-5,Clear,Afternoon
ORD01549,2025-01-11 18:00:00,Suburb-West,Restaurant_15,25,31,6,Rain,Afternoon
ORD01550,2025-01-11 18:10:00,Industrial Zone,Restaurant_8,34,32,-2,Rain,Afternoon
ORD01551,2025-01-11 18:20:00,Downtown,Restaurant_7,34,60,26,Clear,Afternoon
ORD01552,2025-01-11 18:30:00,University Area,Restaurant_47,27,44,17,Clear,Afternoon
ORD01553,2025-01-11 18:40:00,Suburb-West,Restaurant_46,41,46,5,Rain,Afternoon
ORD01554,2025-01-11 18:50:00,Midtown,Restaurant_40,43,43,0,Clear,Afternoon
ORD01555,2025-01-11 19:00:00,Midtown,Restaurant_12,35,45,10,Clear,Evening
ORD01556,2025-01-11 19:10:00,Downtown,Restaurant_13,42,54,12,Storm,Evening
ORD01557,2025-01-11 19:20:00,Suburb-East,Restaurant_43,26,33,7,Clear,Evening
ORD01558,2025-01-11 19:30:00,University Area,Restaurant_17,33,28,-5,Clear,Evening
ORD01559,2025-01-11 19:40:00,Uptown,Restaurant_17,48,50,2,Cloudy,Evening
ORD01560,2025-01-11 19:50:00,Midtown,Restaurant_36,41,46,5,Clear,Evening
ORD01561,2025-01-11 20:00:00,Industrial Zone,Restaurant_21,38,45,7,Clear,Evening
ORD01562,2025-01-11 20:10:00,Industrial Zone,Restaurant_8,28,36,8,Rain,Evening
ORD01563,2025-01-11 20:20:00,Midtown,Restaurant_5,41,53,12,Fog,Evening
ORD01564,2025-01-11 20:30:00,Suburb-East,Restaurant_26,41,59,18,Cloudy,Evening
ORD01565,2025-01-11 20:40:00,Suburb-East,Restaurant_16,36,51,15,Cloudy,Evening
ORD01566,2025-01-11 20:50:00,Suburb-West,Restaurant_36,44,54,10,Fog,Evening
ORD01567,2025-01-11 21:00:00,Industrial Zone,Restaurant_28,42,37,-5,Clear,Evening
ORD01568,2025-01-11 21:10:00,Suburb-West,Restaurant_29,27,43,16,Clear,Evening
ORD01569,2025-01-11 21:20:00,Industrial Zone,Restaurant_47,35,48,13,Clear,Evening
ORD01570,2025-01-11 21:30:00,University Area,Restaurant_12,49,51,2,Clear,Evening
ORD01571,2025-01-11 21:40:00,University Area,Restaurant_37,42,47,5,Fog,Evening
ORD01572,2025-01-11 21:50:00,Uptown,Restaurant_30,28,33,5,Rain,Evening
ORD01573,2025-01-11 22:00:00,University Area,Restaurant_23,41,41,0,Clear,Evening
ORD01574,2025-01-11 22:10:00,Uptown,Restaurant_16,42,37,-5,Storm,Evening
ORD01575,2025-01-11 22:20:00,University Area,Restaurant_14,29,24,-5,Clear,Evening
ORD01576,2025-01-11 22:30:00,Downtown,Restaurant_10,38,34,-4,Clear,Evening
ORD01577,2025-01-11 22:40:00,University Area,Restaurant_7,34,29,-5,Rain,Evening
ORD01578,2025-01-11 22:50:00,Suburb-West,Restaurant_45,39,34,-5,Clear,Evening
ORD01579,2025-01-11 23:00:00,Midtown,Restaurant_37,25,41,16,Clear,Evening
ORD01580,2025-01-11 23:10:00,Suburb-West,Restaurant_29,40,49,9,Clear,Evening
ORD01581,2025-01-11 23:20:00,Midtown,Restaurant_3,35,31,-4,Clear,Evening
ORD01582,2025-01-11 23:30:00,Suburb-East,Restaurant_15,47,46,-1,Fog,Evening
ORD01583,2025-01-11 23:40:00,Suburb-West,Restaurant_36,44,61,17,Cloudy,Evening
ORD01584,2025-01-11 23:50:00,Suburb-East,Restaurant_47,30,47,17,Clear,Evening
ORD01585,2025-01-12 00:00:00,Uptown,Restaurant_46,48,53,5,Clear,Night
ORD01586,2025-01-12 00:10:00,Uptown,Restaurant_19,46,62,16,Fog,Night
ORD01587,2025-01-12 00:20:00,Downtown,Restaurant_13,40,38,-2,Cloudy,Night
ORD01588,2025-01-12 00:30:00,University Area,Restaurant_42,26,33,7,Clear,Night
ORD01589,2025-01-12 00:40:00,Suburb-West,Restaurant_21,25,20,-5,Clear,Night
ORD01590,2025-01-12 00:50:00,Suburb-East,Restaurant_37,48,49,1,Fog,Night
ORD01591,2025-01-12 01:00:00,Midtown,Restaurant_27,48,53,5,Rain,Night
ORD01592,2025-01-12 01:10:00,Uptown,Restaurant_29,33,28,-5,Clear,Night
ORD01593,2025-01-12 01:20:00,University Area,Restaurant_20,46,56,10,Rain,Night
ORD01594,2025-01-12 01:30:00,Uptown,Restaurant_25,36,48,12,Clear,Night
ORD01595,2025-01-12 01:40:00,Midtown,Restaurant_6,41,56,15,Rain,Night
ORD01596,2025-01-12 01:50:00,University Area,Restaurant_36,49,77,28,Rain,Night
ORD01597,2025-01-12 02:00:00,University Area,Restaurant_2,39,48,9,Cloudy,Night
ORD01598,2025-01-12 02:10:00,Suburb-East,Restaurant_22,43,47,4,Clear,Night
ORD01599,2025-01-12 02:20:00,Suburb-East,Restaurant_32,46,41,-5,Clear,Night
ORD01600,2025-01-12 02:30:00,Suburb-West,Restaurant_16,34,42,8,Clear,Night
ORD01601,2025-01-12 02:40:00,Suburb-West,Restaurant_18,36,46,10,Cloudy,Night
ORD01602,2025-01-12 02:50:00,Industrial Zone,Restaurant_5,38,33,-5,Clear,Night
ORD01603,2025-01-12 03:00:00,Industrial Zone,Restaurant_36,33,35,2,Clear,Night
ORD01604,2025-01-12 03:10:00,Downtown,Restaurant_30,37,42,5,Clear,Night
ORD01605,2025-01-12 03:20:00,Uptown,Restaurant_45,27,37,10,Fog,Night
ORD01606,2025-01-12 03:30:00,Suburb-West,Restaurant_19,45,58,13,Clear,Night
ORD01607,2025-01-12 03:40:00,Suburb-East,Restaurant_23,38,38,0,Clear,Night
ORD01608,2025-01-12 03:50:00,Midtown,Restaurant_34,45,52,7,Clear,Night
ORD01609,2025-01-12 04:00:00,Suburb-East,Restaurant_13,34,44,10,Cloudy,Night
ORD01610,2025-01-12 04:10:00,Uptown,Restaurant_43,40,43,3,Rain,Night
ORD01611,2025-01-12 04:20:00,Industrial Zone,Restaurant_29,31,31,0,Fog,Night
ORD01612,2025-01-12 04:30:00,Suburb-East,Restaurant_36,28,40,12,Cloudy,Night
ORD01613,2025-01-12 04:40:00,Downtown,Restaurant_22,44,47,3,Cloudy,Night
ORD01614,2025-01-12 04:50:00,Uptown,Restaurant_47,47,42,-5,Clear,Night
ORD01615,2025-01-12 05:00:00,Industrial Zone,Restaurant_36,49,67,18,Cloudy,Night
ORD01616,2025-01-12 05:10:00,Midtown,Restaurant_9,35,30,-5,Clear,Night
ORD01617,2025-01-12 05:20:00,Industrial Zone,Restaurant_39,40,44,4,Clear,Night
ORD01618,2025-01-12 05:30:00,University Area,Restaurant_19,44,52,8,Cloudy,Night
ORD01619,2025-01-12 05:40:00,Downtown,Restaurant_38,28,37,9,Clear,Night
ORD01620,2025-01-12 05:50:00,Uptown,Restaurant_6,46,52,6,Clear,Night
ORD01621,2025-01-12 06:00:00,Midtown,Restaurant_47,46,41,-5,Clear,Night
ORD01622,2025-01-12 06:10:00,Downtown,Restaurant_15,47,45,-2,Rain,Night
ORD01623,2025-01-12 06:20:00,Industrial Zone,Restaurant_20,41,48,7,Clear,Night
ORD01624,2025-01-12 06:30:00,Downtown,Restaurant_9,37,40,3,Fog,Night
ORD01625,2025-01-12 06:40:00,Uptown,Restaurant_32,35,45,10,Cloudy,Night
ORD01626,2025-01-12 06:50:00,Suburb-West,Restaurant_4,27,42,15,Rain,Night
ORD01627,2025-01-12 07:00:00,Downtown,Restaurant_50,33,43,10,Clear,Morning
ORD01628,2025-01-12 07:10:00,University Area,Restaurant_18,30,28,-2,Cloudy,Morning
ORD01629,2025-01-12 07:20:00,Downtown,Restaurant_5,46,46,0,Clear,Morning
ORD01630,2025-01-12 07:30:00,Industrial Zone,Restaurant_20,45,66,21,Clear,Morning
ORD01631,2025-01-12 07:40:00,Industrial Zone,Restaurant_23,35,38,3,Clear,Morning
ORD01632,2025-01-12 07:50:00,Midtown,Restaurant_11,40,44,4,Rain,Morning
ORD01633,2025-01-12 08:00:00,Industrial Zone,Restaurant_37,43,53,10,Clear,Morning
ORD01634,2025-01-12 08:10:00,Suburb-East,Restaurant_22,29,46,17,Clear,Morning
ORD01635,2025-01-12 08:20:00,Uptown,Restaurant_4,38,34,-4,Clear,Morning
ORD01636,2025-01-12 08:30:00,Uptown,Restaurant_29,41,41,0,Clear,Morning
ORD01637,2025-01-12 08:40:00,Suburb-West,Restaurant_44,27,22,-5,Rain,Morning
