Product Name,Category,Price,Quantity Sold,Date of Sale,Revenue
Juice,Beverages,29.68,8,2024-09-29,237.44
Tomato,Vegetables,41.86,7,2024-10-18,293.02
Spinach,Vegetables,13.08,10,2024-07-03,130.8
Nuts,Snacks,30.51,8,2024-10-17,244.08
Soda,Beverages,19.06,4,2025-06-10,76.24
Tomato,Vegetables,17.71,11,2024-11-09,194.81
Yogurt,Dairy,24.77,5,2024-10-15,123.85
Spinach,Vegetables,41.65,15,2025-06-14,624.75
Tea,Beverages,22.98,20,2025-05-06,459.6
Nuts,Snacks,5.93,16,2024-10-31,94.88
Mango,Fruits,26.42,16,2025-04-13,422.72
Apple,Fruits,43.3,18,2024-09-09,779.4
Chips,Snacks,26.41,4,2024-11-23,105.64
Tea,Beverages,18.01,11,2024-08-18,198.11
Tomato,Vegetables,8.98,11,2025-01-21,98.78
Popcorn,Snacks,35.65,12,2024-11-10,427.8
Popcorn,Snacks,30.48,18,2025-03-05,548.64
Water,Beverages,22.35,19,2025-04-16,424.65
Popcorn,Snacks,5.67,4,2024-07-24,22.68
Cream,Dairy,39.35,16,2024-09-19,629.6
Yogurt,Dairy,17.72,1,2025-04-22,17.72
Milk,Dairy,15.55,5,2024-12-07,77.75
Cream,Dairy,30.68,14,2024-09-04,429.52
Chips,Snacks,23.45,8,2025-03-21,187.6
Potato,Vegetables,48.12,15,2024-11-10,721.8
Banana,Fruits,30.5,3,2024-07-06,91.5
Grapes,Fruits,46.74,17,2025-03-01,794.58
Mango,Fruits,19.66,9,2025-01-27,176.94
Cream,Dairy,45.41,14,2025-01-01,635.74
Potato,Vegetables,24.14,18,2024-09-21,434.52
Yogurt,Dairy,5.34,6,2024-08-13,32.04
Granola Bar,Snacks,6.93,15,2024-08-14,103.95
Water,Beverages,46.75,1,2025-02-24,46.75
Mango,Fruits,24.07,9,2024-11-24,216.63
Chips,Snacks,40.22,11,2024-08-09,442.42
Grapes,Fruits,14.2,13,2025-04-14,184.6
Banana,Fruits,37.67,2,2025-05-17,75.34
Banana,Fruits,4.39,20,2024-07-02,87.8
Yogurt,Dairy,16.88,1,2025-06-01,16.88
Tomato,Vegetables,3.83,14,2024-12-12,53.62
Milk,Dairy,27.12,2,2024-10-05,54.24
Juice,Beverages,15.92,16,2025-03-21,254.72
Mango,Fruits,48.4,20,2025-01-03,968.0
Juice,Beverages,33.33,5,2024-09-06,166.65
Yogurt,Dairy,36.48,15,2025-03-16,547.2
Potato,Vegetables,18.47,10,2024-09-16,184.7
Soda,Beverages,44.93,20,2025-01-25,898.6
Cookies,Snacks,18.88,4,2024-07-06,75.52
Potato,Vegetables,19.81,20,2024-07-09,396.2
Cream,Dairy,22.9,15,2025-02-23,343.5
Water,Beverages,6.31,20,2025-01-30,126.2
Popcorn,Snacks,37.56,6,2025-04-01,225.36
Apple,Fruits,7.15,8,2025-04-07,57.2
Cheese,Dairy,31.22,8,2025-01-05,249.76
Water,Beverages,20.65,12,2025-06-01,247.8
Milk,Dairy,13.39,1,2025-03-15,13.39
Nuts,Snacks,41.82,2,2024-12-10,83.64
Butter,Dairy,10.75,13,2024-07-29,139.75
Grapes,Fruits,10.37,12,2025-02-16,124.44
Water,Beverages,36.47,1,2025-02-01,36.47
Orange,Fruits,9.51,12,2025-04-18,114.12
Potato,Vegetables,15.37,3,2024-09-07,46.11
Cream,Dairy,38.56,16,2025-02-25,616.96
Yogurt,Dairy,46.86,6,2025-01-08,281.16
Juice,Beverages,11.34,14,2024-10-10,158.76
Popcorn,Snacks,18.98,18,2024-08-10,341.64
Orange,Fruits,34.79,17,2024-11-28,591.43
Tea,Beverages,15.72,8,2024-09-04,125.76
Granola Bar,Snacks,5.29,11,2024-11-21,58.19
Chips,Snacks,21.69,20,2025-04-01,433.8
Carrot,Vegetables,39.77,7,2024-10-21,278.39
Soda,Beverages,41.87,15,2024-10-11,628.05
Butter,Dairy,5.33,14,2024-10-08,74.62
Spinach,Vegetables,23.11,19,2025-03-14,439.09
Apple,Fruits,43.55,13,2024-12-25,566.15
Orange,Fruits,48.05,8,2025-01-30,384.4
Orange,Fruits,5.91,9,2025-06-09,53.19
Granola Bar,Snacks,34.22,17,2024-10-18,581.74
Cookies,Snacks,6.16,20,2024-10-31,123.2
Juice,Beverages,35.98,2,2024-08-11,71.96
Nuts,Snacks,35.86,1,2025-05-16,35.86
Butter,Dairy,32.73,1,2024-07-01,32.73
Cookies,Snacks,14.06,10,2025-04-21,140.6
Mango,Fruits,19.55,13,2025-06-21,254.15
Apple,Fruits,20.04,11,2025-01-27,220.44
Popcorn,Snacks,26.52,2,2024-11-08,53.04
Grapes,Fruits,22.05,3,2024-07-03,66.15
Chips,Snacks,7.07,17,2025-04-20,120.19
Popcorn,Snacks,46.52,11,2024-10-21,511.72
Milk,Dairy,40.55,2,2024-11-20,81.1
Popcorn,Snacks,25.05,17,2024-11-17,425.85
Milk,Dairy,30.84,2,2025-06-20,61.68
Potato,Vegetables,35.45,13,2024-09-05,460.85
Cookies,Snacks,41.23,16,2025-01-21,659.68
Yogurt,Dairy,43.23,12,2025-06-18,518.76
Mango,Fruits,11.23,18,2024-10-01,202.14
Cream,Dairy,43.49,2,2024-09-11,86.98
Granola Bar,Snacks,32.7,5,2025-02-10,163.5
Butter,Dairy,42.0,6,2025-02-08,252.0
Granola Bar,Snacks,17.14,11,2025-02-01,188.54
Spinach,Vegetables,30.25,2,2025-05-14,60.5
Nuts,Snacks,15.85,8,2024-07-02,126.8
Tomato,Vegetables,34.46,12,2024-08-17,413.52
Onion,Vegetables,7.39,6,2024-11-15,44.34
Carrot,Vegetables,9.91,19,2025-03-25,188.29
Yogurt,Dairy,43.61,12,2025-04-05,523.32
Carrot,Vegetables,35.14,9,2024-10-27,316.26
Spinach,Vegetables,29.28,4,2024-09-06,117.12
Yogurt,Dairy,7.02,1,2025-02-17,7.02
Grapes,Fruits,17.95,2,2024-08-29,35.9
Spinach,Vegetables,4.16,1,2024-12-16,4.16
Butter,Dairy,22.15,6,2025-04-18,132.9
Coffee,Beverages,8.3,14,2024-07-19,116.2
Coffee,Beverages,39.27,20,2025-01-11,785.4
Banana,Fruits,28.3,6,2024-07-17,169.8
Carrot,Vegetables,34.25,11,2024-11-24,376.75
Granola Bar,Snacks,22.54,9,2025-01-19,202.86
Popcorn,Snacks,10.21,8,2025-06-12,81.68
Carrot,Vegetables,10.79,14,2025-01-16,151.06
Soda,Beverages,45.16,4,2024-08-28,180.64
Carrot,Vegetables,49.6,2,2024-08-19,99.2
Spinach,Vegetables,45.24,9,2024-07-05,407.16
Potato,Vegetables,38.15,6,2025-02-27,228.9
Chips,Snacks,34.32,9,2024-12-08,308.88
Butter,Dairy,4.88,11,2024-09-13,53.68
Popcorn,Snacks,9.82,10,2025-01-03,98.2
Popcorn,Snacks,35.75,20,2025-02-26,715.0
Popcorn,Snacks,29.54,5,2025-04-18,147.7
Carrot,Vegetables,28.42,14,2025-03-28,397.88
Onion,Vegetables,48.12,17,2025-05-24,818.04
Cookies,Snacks,28.84,16,2025-05-08,461.44
Orange,Fruits,31.21,2,2024-07-20,62.42
Potato,Vegetables,25.65,8,2024-10-24,205.2
Onion,Vegetables,41.17,16,2025-01-21,658.72
Butter,Dairy,2.11,5,2025-02-26,10.55
Cream,Dairy,11.61,12,2024-08-02,139.32
Juice,Beverages,8.07,16,2024-10-08,129.12
Coffee,Beverages,43.12,6,2025-01-28,258.72
Popcorn,Snacks,37.64,13,2024-08-06,489.32
Onion,Vegetables,4.63,12,2024-08-14,55.56
Cream,Dairy,38.55,1,2025-04-07,38.55
Chips,Snacks,17.46,14,2025-02-19,244.44
Coffee,Beverages,14.82,12,2024-12-14,177.84
Orange,Fruits,35.49,10,2025-06-07,354.9
Yogurt,Dairy,24.78,16,2025-06-02,396.48
Milk,Dairy,32.85,7,2024-11-24,229.95
Spinach,Vegetables,25.14,14,2025-02-02,351.96
Popcorn,Snacks,9.86,13,2025-04-22,128.18
Potato,Vegetables,34.45,15,2024-08-19,516.75
Orange,Fruits,1.08,12,2025-02-10,12.96
Onion,Vegetables,45.92,2,2025-02-15,91.84
Chips,Snacks,10.17,17,2025-04-22,172.89
Cookies,Snacks,20.45,3,2025-04-27,61.35
Butter,Dairy,27.18,18,2025-03-13,489.24
Chips,Snacks,19.88,12,2024-09-04,238.56
Spinach,Vegetables,37.82,1,2024-10-30,37.82
Cheese,Dairy,10.38,1,2024-10-15,10.38
Water,Beverages,14.85,14,2025-05-31,207.9
Cookies,Snacks,44.72,15,2024-11-25,670.8
Tomato,Vegetables,34.61,3,2024-12-12,103.83
Carrot,Vegetables,14.69,14,2024-07-13,205.66
Cream,Dairy,43.28,20,2025-01-03,865.6
Soda,Beverages,30.45,6,2024-11-14,182.7
Grapes,Fruits,26.45,8,2025-04-25,211.6
Coffee,Beverages,2.68,3,2024-08-30,8.04
Potato,Vegetables,2.06,12,2025-01-17,24.72
Banana,Fruits,16.12,7,2025-03-27,112.84
Coffee,Beverages,36.99,12,2025-02-23,443.88
Tomato,Vegetables,1.87,10,2025-06-11,18.7
Orange,Fruits,3.21,2,2025-01-30,6.42
Water,Beverages,16.27,3,2025-02-27,48.81
Nuts,Snacks,36.74,13,2024-09-30,477.62
Cream,Dairy,27.61,2,2024-10-12,55.22
Granola Bar,Snacks,8.29,12,2024-10-11,99.48
Tomato,Vegetables,8.51,9,2025-05-13,76.59
Tomato,Vegetables,44.25,2,2024-09-29,88.5
Cheese,Dairy,9.54,19,2025-06-21,181.26
Soda,Beverages,30.35,14,2024-10-29,424.9
Granola Bar,Snacks,30.7,11,2025-02-21,337.7
Yogurt,Dairy,27.93,12,2024-07-29,335.16
Carrot,Vegetables,29.77,11,2024-11-27,327.47
Water,Beverages,36.18,8,2024-11-29,289.44
Grapes,Fruits,10.15,10,2025-03-21,101.5
Chips,Snacks,28.58,14,2025-06-11,400.12
Chips,Snacks,34.3,2,2025-05-28,68.6
Spinach,Vegetables,3.54,9,2024-12-08,31.86
Coffee,Beverages,15.45,1,2025-05-13,15.45
Chips,Snacks,2.78,11,2025-01-30,30.58
Soda,Beverages,25.29,1,2025-03-11,25.29
Water,Beverages,13.05,3,2025-05-24,39.15
Butter,Dairy,48.0,7,2025-02-27,336.0
Granola Bar,Snacks,16.68,17,2024-08-13,283.56
Nuts,Snacks,16.87,7,2025-01-10,118.09
Apple,Fruits,43.24,15,2025-04-21,648.6
Popcorn,Snacks,33.16,12,2024-12-06,397.92
Water,Beverages,3.0,16,2025-03-21,48.0
Tea,Beverages,37.11,3,2025-05-08,111.33
Yogurt,Dairy,13.92,3,2025-04-14,41.76
Nuts,Snacks,31.26,17,2025-05-06,531.42
Cookies,Snacks,30.74,17,2024-10-27,522.58
Orange,Fruits,13.17,11,2025-03-15,144.87
Mango,Fruits,19.68,5,2025-03-16,98.4
Mango,Fruits,42.86,2,2025-01-17,85.72
Chips,Snacks,36.55,16,2024-12-29,584.8
Granola Bar,Snacks,40.69,10,2025-05-10,406.9
Nuts,Snacks,9.36,6,2025-03-17,56.16
Carrot,Vegetables,6.31,6,2025-05-10,37.86
Juice,Beverages,20.43,8,2025-03-26,163.44
Granola Bar,Snacks,46.62,5,2025-01-11,233.1
Popcorn,Snacks,30.18,5,2025-01-13,150.9
Tomato,Vegetables,49.01,20,2024-12-20,980.2
Yogurt,Dairy,17.73,19,2025-01-31,336.87
Chips,Snacks,10.22,12,2025-01-24,122.64
Milk,Dairy,49.56,11,2024-11-05,545.16
Spinach,Vegetables,30.3,13,2024-09-29,393.9
Carrot,Vegetables,29.29,8,2025-04-19,234.32
Popcorn,Snacks,6.08,15,2024-10-30,91.2
Popcorn,Snacks,44.44,2,2024-11-17,88.88
Spinach,Vegetables,7.66,13,2024-10-04,99.58
Spinach,Vegetables,47.78,2,2025-03-15,95.56
Onion,Vegetables,21.34,13,2025-03-02,277.42
Popcorn,Snacks,48.36,13,2024-12-04,628.68
Juice,Beverages,39.53,6,2024-11-14,237.18
Yogurt,Dairy,44.51,1,2024-09-14,44.51
Apple,Fruits,2.75,19,2025-03-14,52.25
Yogurt,Dairy,31.42,4,2024-07-22,125.68
Coffee,Beverages,17.27,4,2025-03-27,69.08
Grapes,Fruits,24.53,8,2024-11-03,196.24
Popcorn,Snacks,42.57,18,2024-11-05,766.26
Orange,Fruits,22.48,17,2025-06-02,382.16
Grapes,Fruits,42.39,3,2024-09-06,127.17
Juice,Beverages,18.91,12,2025-03-18,226.92
Coffee,Beverages,31.03,14,2024-11-01,434.42
Chips,Snacks,48.84,4,2025-06-21,195.36
Tomato,Vegetables,13.44,10,2024-10-16,134.4
Potato,Vegetables,38.37,9,2025-01-06,345.33
Spinach,Vegetables,8.43,17,2025-06-20,143.31
Potato,Vegetables,28.66,6,2025-05-24,171.96
Banana,Fruits,45.99,13,2024-12-20,597.87
Yogurt,Dairy,7.09,10,2025-03-09,70.9
Popcorn,Snacks,48.93,20,2025-03-11,978.6
Carrot,Vegetables,15.96,17,2024-11-13,271.32
Butter,Dairy,21.6,19,2024-06-27,410.4
Coffee,Beverages,10.66,4,2024-09-04,42.64
Grapes,Fruits,17.85,11,2025-01-04,196.35
Juice,Beverages,5.22,3,2025-05-14,15.66
Granola Bar,Snacks,2.27,1,2025-01-13,2.27
Apple,Fruits,38.03,3,2025-01-29,114.09
Butter,Dairy,33.44,4,2025-05-20,133.76
Nuts,Snacks,30.08,6,2025-01-03,180.48
Chips,Snacks,18.29,5,2024-09-11,91.45
Cream,Dairy,11.79,7,2025-01-30,82.53
Spinach,Vegetables,39.17,6,2024-08-04,235.02
Milk,Dairy,26.19,9,2024-08-27,235.71
Spinach,Vegetables,16.8,17,2024-09-13,285.6
Cream,Dairy,19.23,4,2024-10-27,76.92
Coffee,Beverages,14.59,18,2024-10-26,262.62
Nuts,Snacks,39.6,14,2025-04-09,554.4
Mango,Fruits,17.13,20,2025-01-01,342.6
Cookies,Snacks,5.56,18,2025-05-03,100.08
Coffee,Beverages,20.37,17,2025-03-22,346.29
Butter,Dairy,12.27,13,2025-06-21,159.51
Cheese,Dairy,1.35,3,2024-06-28,4.05
Carrot,Vegetables,1.27,10,2024-11-06,12.7
Spinach,Vegetables,4.61,19,2025-06-05,87.59
Carrot,Vegetables,15.71,13,2025-02-26,204.23
Orange,Fruits,9.29,16,2025-03-05,148.64
Chips,Snacks,20.62,16,2025-01-11,329.92
Granola Bar,Snacks,4.04,6,2025-02-21,24.24
Soda,Beverages,36.23,18,2025-03-11,652.14
Carrot,Vegetables,5.11,9,2025-04-28,45.99
Carrot,Vegetables,31.0,11,2024-11-07,341.0
Chips,Snacks,42.87,16,2024-12-24,685.92
Coffee,Beverages,41.83,9,2024-11-02,376.47
Butter,Dairy,44.97,15,2025-04-25,674.55
Juice,Beverages,13.61,20,2025-01-31,272.2
Coffee,Beverages,45.78,1,2025-02-23,45.78
Water,Beverages,17.19,19,2024-12-28,326.61
Cream,Dairy,13.02,20,2024-07-15,260.4
Mango,Fruits,2.19,18,2025-04-19,39.42
Carrot,Vegetables,13.87,20,2024-09-22,277.4
Juice,Beverages,22.61,10,2025-06-17,226.1
Chips,Snacks,12.87,5,2025-01-08,64.35
Grapes,Fruits,7.29,18,2024-12-03,131.22
Onion,Vegetables,7.21,17,2024-12-12,122.57
Nuts,Snacks,45.85,17,2024-08-27,779.45
Carrot,Vegetables,44.84,19,2024-10-30,851.96
Cheese,Dairy,18.45,14,2024-07-27,258.3
Coffee,Beverages,16.92,5,2025-02-25,84.6
Granola Bar,Snacks,6.25,5,2025-05-02,31.25
Tomato,Vegetables,22.11,16,2025-06-01,353.76
Potato,Vegetables,6.01,16,2025-06-01,96.16
Chips,Snacks,20.89,10,2025-02-22,208.9
Cookies,Snacks,9.55,2,2024-11-23,19.1
Nuts,Snacks,6.65,13,2025-01-05,86.45
Grapes,Fruits,12.8,14,2024-10-09,179.2
Potato,Vegetables,29.71,9,2025-01-11,267.39
Butter,Dairy,40.58,6,2024-12-12,243.48
Cream,Dairy,32.45,7,2025-01-06,227.15
Cream,Dairy,45.99,1,2024-11-21,45.99
Onion,Vegetables,7.88,17,2024-07-07,133.96
Coffee,Beverages,19.22,10,2024-09-20,192.2
Carrot,Vegetables,12.82,16,2025-05-11,205.12
Tomato,Vegetables,13.23,6,2025-02-04,79.38
Grapes,Fruits,6.78,8,2025-05-06,54.24
Grapes,Fruits,14.59,2,2025-01-15,29.18
Tomato,Vegetables,48.88,3,2024-11-26,146.64
Orange,Fruits,40.17,19,2025-05-22,763.23
Tea,Beverages,30.33,3,2024-06-22,90.99
Water,Beverages,21.48,5,2025-01-17,107.4
Grapes,Fruits,30.9,1,2024-08-16,30.9
Cookies,Snacks,28.57,7,2024-12-18,199.99
Onion,Vegetables,6.21,6,2024-08-08,37.26
Cream,Dairy,35.65,14,2024-08-22,499.1
Potato,Vegetables,3.21,4,2025-06-12,12.84
Nuts,Snacks,40.16,20,2025-04-21,803.2
Soda,Beverages,21.47,20,2024-10-10,429.4
Spinach,Vegetables,22.02,13,2024-08-23,286.26
Apple,Fruits,10.14,20,2024-10-16,202.8
Apple,Fruits,49.94,2,2024-09-09,99.88
Yogurt,Dairy,4.94,14,2024-08-17,69.16
Nuts,Snacks,17.83,17,2025-04-11,303.11
Nuts,Snacks,34.36,3,2025-03-24,103.08
Tomato,Vegetables,8.26,7,2024-08-28,57.82
Granola Bar,Snacks,47.89,18,2024-07-23,862.02
Spinach,Vegetables,14.6,6,2025-05-09,87.6
Coffee,Beverages,26.06,18,2024-09-03,469.08
Onion,Vegetables,6.65,10,2024-06-26,66.5
Tea,Beverages,23.01,16,2024-08-07,368.16
Soda,Beverages,41.58,18,2025-02-02,748.44
Spinach,Vegetables,33.96,5,2024-08-13,169.8
Spinach,Vegetables,38.15,7,2024-12-02,267.05
Tea,Beverages,32.47,10,2024-12-26,324.7
Mango,Fruits,22.49,15,2024-12-20,337.35
Orange,Fruits,4.82,13,2025-04-22,62.66
Water,Beverages,34.28,16,2024-09-12,548.48
Tomato,Vegetables,20.49,7,2024-10-21,143.43
Nuts,Snacks,8.19,16,2024-09-03,131.04
Granola Bar,Snacks,29.05,14,2025-05-13,406.7
Granola Bar,Snacks,1.01,13,2024-12-18,13.13
Nuts,Snacks,10.39,10,2024-10-29,103.9
Granola Bar,Snacks,2.87,18,2024-07-22,51.66
Apple,Fruits,48.13,5,2024-12-15,240.65
Banana,Fruits,37.76,17,2025-04-03,641.92
Coffee,Beverages,13.64,2,2024-08-22,27.28
Milk,Dairy,49.24,7,2025-03-25,344.68
Cheese,Dairy,19.76,10,2025-03-17,197.6
Coffee,Beverages,36.54,20,2024-08-28,730.8
Spinach,Vegetables,35.03,14,2024-07-07,490.42
Carrot,Vegetables,23.86,3,2025-01-03,71.58
Cheese,Dairy,7.64,15,2024-10-12,114.6
Carrot,Vegetables,42.79,7,2025-02-12,299.53
Soda,Beverages,19.45,19,2024-12-14,369.55
Cookies,Snacks,13.63,16,2024-11-23,218.08
Juice,Beverages,1.93,12,2024-08-04,23.16
Butter,Dairy,22.19,5,2025-01-10,110.95
Cheese,Dairy,17.04,4,2025-02-08,68.16
Popcorn,Snacks,9.33,11,2025-06-07,102.63
Juice,Beverages,27.09,10,2024-12-24,270.9
Coffee,Beverages,39.83,16,2024-09-07,637.28
Butter,Dairy,8.3,8,2025-01-14,66.4
Cookies,Snacks,8.07,19,2025-02-17,153.33
Coffee,Beverages,13.57,18,2025-02-25,244.26
Spinach,Vegetables,46.46,7,2024-10-03,325.22
Nuts,Snacks,35.66,19,2025-04-09,677.54
Potato,Vegetables,29.37,10,2024-10-03,293.7
Apple,Fruits,27.85,11,2025-05-06,306.35
Orange,Fruits,29.78,9,2025-05-13,268.02
Cream,Dairy,25.22,10,2025-01-17,252.2
Soda,Beverages,13.13,15,2025-02-15,196.95
Milk,Dairy,22.38,2,2025-02-22,44.76
Cream,Dairy,49.24,9,2024-10-24,443.16
Carrot,Vegetables,2.56,19,2025-02-21,48.64
Yogurt,Dairy,20.2,1,2024-07-22,20.2
Butter,Dairy,32.89,18,2024-07-24,592.02
Milk,Dairy,41.88,14,2024-11-20,586.32
Tomato,Vegetables,28.92,17,2024-12-02,491.64
Banana,Fruits,4.38,11,2024-10-24,48.18
Mango,Fruits,12.58,13,2025-02-06,163.54
Butter,Dairy,39.43,12,2024-11-21,473.16
Mango,Fruits,48.82,10,2024-12-02,488.2
Apple,Fruits,5.05,14,2025-04-13,70.7
Chips,Snacks,42.81,11,2024-09-12,470.91
Potato,Vegetables,10.98,4,2025-01-15,43.92
Popcorn,Snacks,45.73,8,2025-01-18,365.84
Juice,Beverages,27.61,2,2025-02-23,55.22
Grapes,Fruits,26.73,7,2024-10-17,187.11
Tea,Beverages,7.41,20,2025-05-26,148.2
Spinach,Vegetables,31.36,12,2024-12-03,376.32
Cream,Dairy,37.86,9,2025-06-22,340.74
Carrot,Vegetables,13.55,4,2024-10-08,54.2
Milk,Dairy,43.77,1,2025-06-19,43.77
Butter,Dairy,5.72,13,2024-08-08,74.36
Potato,Vegetables,26.07,10,2024-09-05,260.7
Mango,Fruits,7.75,15,2025-04-20,116.25
Water,Beverages,18.14,13,2025-02-09,235.82
Mango,Fruits,19.86,8,2024-12-03,158.88
Juice,Beverages,37.43,19,2024-08-07,711.17
Cookies,Snacks,7.37,20,2024-10-18,147.4
Tea,Beverages,35.16,4,2025-02-03,140.64
Apple,Fruits,28.74,11,2025-01-01,316.14
Milk,Dairy,29.79,19,2024-11-25,566.01
Apple,Fruits,35.55,6,2024-11-01,213.3
Granola Bar,Snacks,24.07,11,2024-10-11,264.77
Grapes,Fruits,32.26,7,2024-08-30,225.82
Milk,Dairy,42.37,18,2024-11-08,762.66
Orange,Fruits,37.94,5,2024-09-30,189.7
Granola Bar,Snacks,46.67,18,2024-11-11,840.06
Milk,Dairy,43.93,1,2025-04-30,43.93
Orange,Fruits,13.19,1,2025-06-04,13.19
Orange,Fruits,36.39,17,2025-02-01,618.63
Juice,Beverages,41.51,2,2024-07-27,83.02
Potato,Vegetables,13.43,19,2025-06-07,255.17
Tomato,Vegetables,43.53,7,2024-07-02,304.71
Nuts,Snacks,38.03,10,2024-08-05,380.3
Water,Beverages,36.63,11,2024-11-03,402.93
Juice,Beverages,44.41,10,2025-02-26,444.1
Yogurt,Dairy,48.21,14,2025-03-22,674.94
Tomato,Vegetables,49.58,3,2024-12-28,148.74
Popcorn,Snacks,47.67,9,2025-03-06,429.03
Granola Bar,Snacks,31.68,13,2025-03-23,411.84
Popcorn,Snacks,22.43,20,2024-08-19,448.6
Tomato,Vegetables,47.98,11,2025-04-28,527.78
Onion,Vegetables,25.54,18,2024-07-07,459.72
Onion,Vegetables,12.14,20,2024-11-16,242.8
Onion,Vegetables,22.71,2,2025-02-09,45.42
Mango,Fruits,36.21,8,2025-01-04,289.68
Tea,Beverages,6.37,19,2024-12-20,121.03
Yogurt,Dairy,18.19,17,2025-04-18,309.23
Carrot,Vegetables,10.68,1,2024-12-05,10.68
Orange,Fruits,18.53,11,2024-10-18,203.83
Cheese,Dairy,28.46,9,2024-08-13,256.14
Chips,Snacks,17.84,3,2024-12-23,53.52
Mango,Fruits,30.68,20,2024-08-16,613.6
Tomato,Vegetables,18.36,17,2024-08-18,312.12
Tea,Beverages,47.67,10,2025-02-05,476.7
Tomato,Vegetables,29.99,2,2024-09-01,59.98
Potato,Vegetables,46.92,14,2024-11-03,656.88
Cheese,Dairy,19.37,19,2024-11-21,368.03
Spinach,Vegetables,20.99,6,2025-02-21,125.94
Yogurt,Dairy,45.49,11,2024-07-02,500.39
Coffee,Beverages,43.28,11,2025-05-28,476.08
Carrot,Vegetables,10.52,10,2025-03-11,105.2
Cream,Dairy,46.96,19,2025-03-21,892.24
Apple,Fruits,2.56,18,2025-05-14,46.08
Tea,Beverages,29.92,19,2024-07-20,568.48
Cheese,Dairy,36.87,6,2025-02-06,221.22
Soda,Beverages,30.94,1,2025-02-07,30.94
Chips,Snacks,40.72,10,2024-08-01,407.2
Orange,Fruits,32.64,16,2025-06-17,522.24
Cream,Dairy,27.47,13,2025-02-25,357.11
Popcorn,Snacks,16.13,12,2025-01-06,193.56
Water,Beverages,15.81,20,2025-02-18,316.2
Orange,Fruits,33.43,16,2025-05-05,534.88
Cream,Dairy,41.01,20,2024-08-19,820.2
Granola Bar,Snacks,9.14,12,2025-02-25,109.68
Soda,Beverages,41.07,5,2025-01-25,205.35
Juice,Beverages,21.38,17,2025-04-29,363.46
Tea,Beverages,26.26,7,2025-06-04,183.82
Butter,Dairy,1.98,5,2024-08-02,9.9
Juice,Beverages,44.41,15,2025-02-06,666.15
Potato,Vegetables,21.83,12,2024-09-19,261.96
Cookies,Snacks,7.91,20,2025-01-06,158.2
Granola Bar,Snacks,17.6,14,2024-09-23,246.4
Tomato,Vegetables,6.14,3,2025-06-14,18.42
Apple,Fruits,20.33,7,2024-12-31,142.31
Granola Bar,Snacks,9.86,8,2025-05-06,78.88
Nuts,Snacks,1.56,20,2024-10-09,31.2
Onion,Vegetables,10.35,16,2024-11-12,165.6
Spinach,Vegetables,32.73,11,2025-03-11,360.03
Mango,Fruits,1.57,7,2024-12-17,10.99
Tea,Beverages,7.31,11,2025-01-31,80.41
Granola Bar,Snacks,5.39,15,2025-02-15,80.85
Orange,Fruits,16.45,19,2024-11-28,312.55
Chips,Snacks,16.99,18,2024-12-11,305.82
Grapes,Fruits,18.41,16,2024-10-24,294.56
Cookies,Snacks,21.82,20,2024-12-01,436.4
Water,Beverages,25.16,18,2024-07-06,452.88
Tea,Beverages,34.79,9,2024-08-24,313.11
Grapes,Fruits,14.13,6,2025-01-06,84.78
Carrot,Vegetables,16.68,12,2025-01-27,200.16
Orange,Fruits,32.49,3,2025-03-04,97.47
Milk,Dairy,38.28,2,2024-09-14,76.56
Water,Beverages,4.61,12,2024-07-30,55.32
Tomato,Vegetables,41.4,8,2024-06-23,331.2
Popcorn,Snacks,7.15,7,2025-06-09,50.05
Tomato,Vegetables,2.63,11,2025-05-17,28.93
Soda,Beverages,48.9,8,2024-07-31,391.2
Juice,Beverages,6.9,10,2024-06-22,69.0
Mango,Fruits,44.93,5,2024-06-29,224.65
Cookies,Snacks,29.31,8,2025-03-27,234.48
Tomato,Vegetables,48.3,20,2025-04-07,966.0
Banana,Fruits,47.38,6,2024-12-30,284.28
Butter,Dairy,32.1,12,2025-06-12,385.2
Water,Beverages,29.42,9,2024-12-13,264.78
Spinach,Vegetables,23.0,3,2024-06-28,69.0
Grapes,Fruits,27.74,18,2024-11-09,499.32
Banana,Fruits,31.4,14,2025-05-09,439.6
Yogurt,Dairy,12.24,4,2024-09-01,48.96
Tomato,Vegetables,10.71,9,2025-02-19,96.39
Orange,Fruits,13.82,12,2025-01-28,165.84
Soda,Beverages,19.44,17,2024-07-28,330.48
Water,Beverages,29.77,18,2025-03-21,535.86
Tea,Beverages,31.98,16,2024-11-20,511.68
Chips,Snacks,39.68,7,2025-03-15,277.76
Potato,Vegetables,45.02,2,2024-08-20,90.04
Cheese,Dairy,42.54,2,2024-11-30,85.08
Apple,Fruits,48.54,5,2025-03-18,242.7
Granola Bar,Snacks,40.27,2,2024-12-31,80.54
Soda,Beverages,14.91,13,2025-02-14,193.83
Butter,Dairy,30.22,15,2025-05-12,453.3
Onion,Vegetables,42.17,12,2024-07-01,506.04
Milk,Dairy,46.68,10,2024-06-24,466.8
Chips,Snacks,8.88,1,2025-03-02,8.88
Nuts,Snacks,27.79,3,2024-11-11,83.37
Water,Beverages,27.26,11,2025-04-19,299.86
Apple,Fruits,41.15,9,2025-01-18,370.35
Mango,Fruits,20.01,2,2024-12-29,40.02
Cheese,Dairy,34.56,5,2024-12-01,172.8
Mango,Fruits,19.49,20,2025-05-15,389.8
