id,timestamp,sender,message
1642,2025-01-23 06:38:35,SBIINB,INR 3403.16 spent at Amazon. Avl bal: 36728.12
1643,2025-03-03 18:56:48,GPay,You paid ₹6243.85 to Uber/Ola. UPI Ref: 910061270
1644,2025-06-09 17:05:40,SBIINB,Rs. 5252.65 debited for Electricity/Water Bill.
1645,2025-05-29 14:40:07,BOBBNK,Rs. 1197.16 debited for Electricity/Water Bill.
1646,2025-01-13 20:32:47,SBIINB,Rs. 3953.44 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
1647,2025-06-21 03:01:47,BOBBNK,INR 8225.81 spent at Amazon. Avl bal: 47431.39
1648,2025-03-31 04:28:34,AXISBANK,INR 3064.53 spent at Amazon. Avl bal: 42149.42
1649,2025-06-24 16:34:53,BOBBNK,INR 8299.06 spent at Amazon. Avl bal: 22884.77
1650,2025-06-25 19:00:48,HDFCBK,Rs. 14747.57 debited for Rent via NEFT to Rachel. A/c bal: Rs. 9727.89
1651,2025-01-31 08:13:04,GPay,Rs. 330.0 debited towards Netflix/Amazon Prime. Thank you for using GPay
1652,2025-06-20 03:12:44,ICICIBANK,Rs. 4528.53 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
1653,2025-06-03 20:03:40,ICICIBANK,INR 3961.38 spent at Amazon. Avl bal: 36318.27
1654,2025-01-14 04:11:13,HDFCBK,Rs. 11042.51 debited for Electricity/Water Bill.
1655,2025-05-15 17:32:15,GPay,Rs. 7208.1 debited for Electricity/Water Bill.
1656,2025-02-14 05:09:18,SBIINB,You paid ₹11572.21 to Uber/Ola. UPI Ref: 910892524
1657,2025-04-22 20:38:28,BOBBNK,You paid ₹13393.58 to Uber/Ola. UPI Ref: 276280975
1658,2025-02-10 21:44:02,HDFCBK,Rs. 13566.3 debited for Rent via NEFT to Donald. A/c bal: Rs. 41986.99
1659,2025-05-25 23:47:47,HDFCBK,Rs. 959.31 debited for Rent via NEFT to Patricia. A/c bal: Rs. 15918.88
1660,2025-05-17 10:24:02,ICICIBANK,INR 10404.57 spent at Swiggy/Zomato. Avl bal: 4786.2
1661,2025-04-29 23:51:27,ICICIBANK,Rs. 5642.52 debited for Rent via NEFT to Scott. A/c bal: Rs. 20855.73
1662,2025-02-18 10:12:56,SBIINB,Rs. 9808.11 debited for Electricity/Water Bill.
1663,2025-02-09 21:13:09,ICICIBANK,INR 7926.42 spent at Amazon. Avl bal: 22063.94
1664,2025-01-24 01:57:22,HDFCBK,Rs. 6919.16 debited for Rent via NEFT to Christopher. A/c bal: Rs. 12324.49
1665,2025-04-16 13:26:36,HDFCBK,INR 367.24 spent at Swiggy/Zomato. Avl bal: 10428.99
1666,2025-03-16 16:43:39,GPay,You paid ₹522.69 to Uber/Ola. UPI Ref: 480089849
1667,2025-04-07 09:41:54,GPay,INR 3971.48 spent at Swiggy/Zomato. Avl bal: 34055.83
1668,2025-06-11 10:26:21,ICICIBANK,INR 14196.58 spent at Swiggy/Zomato. Avl bal: 15434.47
1669,2025-06-19 23:14:00,ICICIBANK,Rs. 1178.22 debited for Electricity/Water Bill.
1670,2025-05-31 22:00:16,GPay,INR 12449.7 spent at Amazon. Avl bal: 49782.44
1671,2025-04-11 00:41:07,AXISBANK,Rs. 12019.15 debited for Electricity/Water Bill.
1672,2025-03-17 01:31:21,ICICIBANK,Rs. 2325.59 debited for Rent via NEFT to Melissa. A/c bal: Rs. 6866.17
1673,2025-05-06 22:18:49,GPay,Rs. 10869.92 debited towards Netflix/Amazon Prime. Thank you for using GPay
1674,2025-04-20 01:27:30,GPay,Rs. 581.69 debited towards Netflix/Amazon Prime. Thank you for using GPay
1675,2025-02-05 12:54:21,SBIINB,Rs. 9041.3 debited for Rent via NEFT to Laura. A/c bal: Rs. 38102.53
1676,2025-04-21 17:31:19,AXISBANK,Rs. 621.02 debited for Electricity/Water Bill.
1677,2025-05-28 01:57:33,ICICIBANK,Rs. 3623.04 debited for Rent via NEFT to Patricia. A/c bal: Rs. 18914.43
1678,2025-05-15 17:44:56,ICICIBANK,INR 6380.73 spent at Swiggy/Zomato. Avl bal: 48324.89
1679,2025-04-20 21:35:38,AXISBANK,INR 13281.6 spent at Swiggy/Zomato. Avl bal: 36576.07
1680,2025-05-31 20:29:34,AXISBANK,Rs. 7512.55 debited for Electricity/Water Bill.
1681,2025-04-06 09:41:26,ICICIBANK,Rs. 14957.31 debited for Electricity/Water Bill.
1682,2025-01-02 11:27:00,ICICIBANK,INR 4144.26 spent at Swiggy/Zomato. Avl bal: 45175.17
1683,2025-03-14 15:19:30,HDFCBK,You paid ₹13427.05 to Uber/Ola. UPI Ref: 928211357
1684,2025-06-07 07:21:11,BOBBNK,Rs. 8961.66 debited for Electricity/Water Bill.
1685,2025-01-17 23:07:34,AXISBANK,INR 3827.25 spent at Swiggy/Zomato. Avl bal: 37512.63
1686,2025-06-03 16:21:10,ICICIBANK,Rs. 7990.44 debited for Electricity/Water Bill.
1687,2025-05-28 05:39:20,GPay,INR 10782.0 spent at Swiggy/Zomato. Avl bal: 18746.88
1688,2025-01-29 16:15:21,AXISBANK,INR 11437.06 spent at Swiggy/Zomato. Avl bal: 22903.79
1689,2025-02-24 04:37:29,BOBBNK,Rs. 11280.71 debited for Electricity/Water Bill.
1690,2025-06-17 19:51:46,HDFCBK,INR 2533.41 spent at Amazon. Avl bal: 2797.6
1691,2025-02-19 15:02:47,GPay,Rs. 12513.57 debited towards Netflix/Amazon Prime. Thank you for using GPay
1692,2025-01-17 04:28:56,AXISBANK,Rs. 12980.48 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
1693,2025-02-13 09:26:44,GPay,Rs. 11274.36 debited for Rent via NEFT to Rachel. A/c bal: Rs. 7217.6
1694,2025-01-02 12:09:54,ICICIBANK,Rs. 4399.81 debited for Electricity/Water Bill.
1695,2025-04-19 07:59:16,BOBBNK,INR 13836.61 spent at Amazon. Avl bal: 47824.13
1696,2025-05-02 22:39:27,HDFCBK,You paid ₹9477.84 to Uber/Ola. UPI Ref: 522527960
1697,2025-03-31 17:04:47,ICICIBANK,Rs. 13425.9 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
1698,2025-03-29 16:29:03,HDFCBK,INR 7619.59 spent at Swiggy/Zomato. Avl bal: 40481.69
1699,2024-12-27 10:44:42,GPay,Rs. 11639.69 debited towards Netflix/Amazon Prime. Thank you for using GPay
1700,2025-01-26 11:51:53,GPay,Rs. 4594.01 debited for Rent via NEFT to Matthew. A/c bal: Rs. 40066.68
1701,2025-01-28 23:51:55,BOBBNK,INR 13212.68 spent at Amazon. Avl bal: 28908.94
1702,2025-01-15 21:11:32,GPay,You paid ₹12172.4 to Uber/Ola. UPI Ref: 843193436
1703,2025-06-12 06:55:22,SBIINB,INR 6530.32 spent at Swiggy/Zomato. Avl bal: 40004.62
1704,2025-05-24 08:23:46,BOBBNK,Rs. 10946.3 debited for Electricity/Water Bill.
1705,2025-04-27 20:53:08,AXISBANK,You paid ₹5355.49 to Uber/Ola. UPI Ref: 543907599
1706,2025-05-20 05:57:29,BOBBNK,INR 3570.39 spent at Amazon. Avl bal: 40247.98
1707,2025-03-17 12:18:30,HDFCBK,INR 2995.9 spent at Swiggy/Zomato. Avl bal: 9991.85
1708,2025-04-15 20:45:55,BOBBNK,INR 906.79 spent at Amazon. Avl bal: 4926.57
1709,2025-05-20 19:00:34,HDFCBK,INR 3058.48 spent at Swiggy/Zomato. Avl bal: 38512.88
1710,2025-04-09 03:03:53,AXISBANK,You paid ₹9852.59 to Uber/Ola. UPI Ref: 723832726
1711,2025-05-02 20:02:18,BOBBNK,You paid ₹3957.13 to Uber/Ola. UPI Ref: 440687545
1712,2025-06-11 22:41:54,ICICIBANK,You paid ₹11347.17 to Uber/Ola. UPI Ref: 543991883
1713,2025-05-23 14:44:04,GPay,Rs. 5973.8 debited for Rent via NEFT to Cassandra. A/c bal: Rs. 2016.22
1714,2025-02-08 15:00:29,HDFCBK,INR 14952.24 spent at Amazon. Avl bal: 42883.77
1715,2025-06-14 02:11:30,HDFCBK,INR 11169.45 spent at Swiggy/Zomato. Avl bal: 44913.58
1716,2024-12-26 20:50:15,HDFCBK,You paid ₹2994.07 to Uber/Ola. UPI Ref: 217663209
1717,2025-01-28 09:16:16,AXISBANK,Rs. 8839.65 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
1718,2025-03-03 01:51:12,BOBBNK,INR 11756.24 spent at Swiggy/Zomato. Avl bal: 32911.54
1719,2025-05-30 15:14:13,HDFCBK,INR 959.7 spent at Swiggy/Zomato. Avl bal: 29012.9
1720,2025-05-25 11:16:15,SBIINB,INR 3586.27 spent at Swiggy/Zomato. Avl bal: 22137.49
1721,2025-02-28 04:47:54,HDFCBK,INR 10258.18 spent at Swiggy/Zomato. Avl bal: 10226.12
1722,2025-05-24 16:41:59,HDFCBK,Rs. 7678.55 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
1723,2025-03-29 14:55:25,SBIINB,Rs. 14815.75 debited for Electricity/Water Bill.
1724,2025-01-14 03:33:31,ICICIBANK,Rs. 9086.07 debited for Electricity/Water Bill.
1725,2025-06-18 16:15:37,ICICIBANK,Rs. 4962.09 debited for Rent via NEFT to Ronald. A/c bal: Rs. 12933.0
1726,2025-05-03 10:43:55,GPay,INR 10803.99 spent at Amazon. Avl bal: 27095.44
1727,2025-01-30 05:43:39,SBIINB,INR 13109.58 spent at Swiggy/Zomato. Avl bal: 26571.61
1728,2025-06-18 05:57:28,BOBBNK,Rs. 7679.1 debited for Rent via NEFT to Cory. A/c bal: Rs. 17621.83
1729,2025-05-14 00:14:49,HDFCBK,INR 5654.23 spent at Amazon. Avl bal: 45768.03
1730,2025-05-31 16:43:31,ICICIBANK,Rs. 11620.51 debited for Electricity/Water Bill.
1731,2025-03-13 06:30:24,AXISBANK,Rs. 2182.37 debited for Electricity/Water Bill.
1732,2025-05-08 15:07:29,ICICIBANK,You paid ₹14469.81 to Uber/Ola. UPI Ref: 717752398
1733,2025-02-18 19:37:41,AXISBANK,You paid ₹10291.29 to Uber/Ola. UPI Ref: 697176658
1734,2025-02-18 16:13:15,AXISBANK,You paid ₹14808.97 to Uber/Ola. UPI Ref: 354202663
1735,2025-06-24 05:24:23,AXISBANK,You paid ₹6497.81 to Uber/Ola. UPI Ref: 185328872
1736,2025-06-02 07:39:15,HDFCBK,Rs. 11285.92 debited for Rent via NEFT to Kimberly. A/c bal: Rs. 14933.28
1737,2025-01-15 02:35:54,GPay,Rs. 1879.46 debited towards Netflix/Amazon Prime. Thank you for using GPay
1738,2025-04-25 23:42:41,ICICIBANK,INR 1775.9 spent at Amazon. Avl bal: 47926.06
1739,2025-04-23 22:35:35,BOBBNK,INR 9185.52 spent at Amazon. Avl bal: 11490.22
1740,2025-01-23 02:19:06,AXISBANK,You paid ₹8337.16 to Uber/Ola. UPI Ref: 55966431
1741,2025-04-22 14:35:32,HDFCBK,INR 14824.96 spent at Amazon. Avl bal: 45416.76
1742,2025-05-07 09:53:04,BOBBNK,INR 4346.06 spent at Amazon. Avl bal: 47978.51
1743,2024-12-27 10:25:35,GPay,Rs. 8594.48 debited for Electricity/Water Bill.
1744,2025-03-08 06:52:36,ICICIBANK,Rs. 6673.38 debited for Rent via NEFT to Katie. A/c bal: Rs. 39906.27
1745,2025-05-23 05:42:17,BOBBNK,Rs. 138.42 debited for Electricity/Water Bill.
1746,2025-04-19 03:24:28,HDFCBK,INR 2197.44 spent at Swiggy/Zomato. Avl bal: 46535.95
1747,2025-06-15 07:14:59,GPay,INR 14309.27 spent at Amazon. Avl bal: 38853.66
1748,2025-02-26 10:58:42,BOBBNK,INR 14189.71 spent at Swiggy/Zomato. Avl bal: 46001.85
1749,2025-03-01 11:29:52,AXISBANK,Rs. 14682.52 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
1750,2025-02-02 23:42:57,AXISBANK,INR 9178.79 spent at Amazon. Avl bal: 25831.74
1751,2025-01-31 09:58:23,ICICIBANK,Rs. 9155.4 debited for Electricity/Water Bill.
1752,2025-03-18 21:24:01,SBIINB,Rs. 10647.87 debited for Rent via NEFT to Steven. A/c bal: Rs. 12511.73
1753,2025-02-05 01:27:13,GPay,INR 9685.41 spent at Amazon. Avl bal: 8948.42
1754,2025-02-20 13:33:02,HDFCBK,INR 12048.78 spent at Amazon. Avl bal: 41687.49
1755,2025-04-18 21:49:41,BOBBNK,INR 10273.19 spent at Swiggy/Zomato. Avl bal: 45212.9
1756,2025-01-25 05:41:24,GPay,INR 752.57 spent at Amazon. Avl bal: 46402.42
1757,2025-02-26 22:50:47,HDFCBK,Rs. 14912.64 debited for Electricity/Water Bill.
1758,2025-01-23 05:43:18,ICICIBANK,INR 2827.57 spent at Swiggy/Zomato. Avl bal: 16832.93
1759,2025-03-26 21:04:19,SBIINB,Rs. 11084.92 debited for Rent via NEFT to Paul. A/c bal: Rs. 10229.67
1760,2025-03-07 13:50:23,SBIINB,INR 1027.56 spent at Swiggy/Zomato. Avl bal: 6725.06
1761,2025-04-01 11:17:28,SBIINB,Rs. 10075.74 debited for Rent via NEFT to Melanie. A/c bal: Rs. 24891.43
1762,2025-02-17 17:27:25,GPay,Rs. 10138.28 debited for Electricity/Water Bill.
1763,2025-01-06 07:19:19,GPay,Rs. 8242.29 debited towards Netflix/Amazon Prime. Thank you for using GPay
1764,2025-05-02 19:21:30,HDFCBK,INR 7491.14 spent at Swiggy/Zomato. Avl bal: 43668.68
1765,2025-03-09 08:49:26,HDFCBK,You paid ₹13195.38 to Uber/Ola. UPI Ref: 563518897
1766,2025-05-01 06:13:39,BOBBNK,Rs. 13086.85 debited for Rent via NEFT to Michael. A/c bal: Rs. 42564.76
1767,2025-03-22 20:54:31,SBIINB,INR 864.98 spent at Swiggy/Zomato. Avl bal: 2203.57
1768,2025-02-23 01:00:42,ICICIBANK,INR 14991.02 spent at Amazon. Avl bal: 19978.13
1769,2025-06-14 20:33:18,HDFCBK,Rs. 11290.24 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
1770,2025-01-08 13:49:13,ICICIBANK,Rs. 11140.99 debited for Rent via NEFT to Kathy. A/c bal: Rs. 27876.56
1771,2025-06-01 21:51:24,HDFCBK,INR 3907.76 spent at Amazon. Avl bal: 28544.79
1772,2025-01-04 05:50:52,GPay,Rs. 3395.88 debited towards Netflix/Amazon Prime. Thank you for using GPay
1773,2025-01-16 00:35:34,ICICIBANK,INR 5706.52 spent at Swiggy/Zomato. Avl bal: 13444.59
1774,2025-04-09 22:14:00,GPay,Rs. 1824.81 debited for Rent via NEFT to Christopher. A/c bal: Rs. 1788.19
1775,2025-01-16 08:49:09,BOBBNK,You paid ₹2949.63 to Uber/Ola. UPI Ref: 619422801
1776,2025-01-05 15:04:17,HDFCBK,Rs. 8370.64 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
1777,2025-02-21 23:49:11,HDFCBK,Rs. 8282.5 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
1778,2025-03-01 01:09:06,BOBBNK,INR 14986.27 spent at Amazon. Avl bal: 18482.1
1779,2025-02-22 07:48:11,HDFCBK,Rs. 8648.44 debited for Electricity/Water Bill.
1780,2025-04-11 06:35:00,AXISBANK,INR 12211.15 spent at Amazon. Avl bal: 29901.23
1781,2025-02-18 20:32:11,ICICIBANK,Rs. 8671.09 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
1782,2025-01-31 23:51:35,ICICIBANK,Rs. 13138.85 debited for Rent via NEFT to Alexis. A/c bal: Rs. 36681.85
1783,2025-03-02 06:13:08,GPay,Rs. 8534.08 debited towards Netflix/Amazon Prime. Thank you for using GPay
1784,2024-12-28 18:19:37,GPay,INR 4896.61 spent at Amazon. Avl bal: 30308.42
1785,2024-12-28 08:41:00,HDFCBK,INR 13263.19 spent at Amazon. Avl bal: 34129.86
1786,2025-04-26 17:52:52,SBIINB,INR 10764.6 spent at Amazon. Avl bal: 22736.13
1787,2025-03-02 08:17:57,HDFCBK,Rs. 10970.61 debited for Electricity/Water Bill.
1788,2025-04-13 08:42:22,GPay,Rs. 6926.49 debited for Rent via NEFT to Tamara. A/c bal: Rs. 4081.43
1789,2025-06-02 07:22:23,HDFCBK,INR 6406.08 spent at Amazon. Avl bal: 20692.25
1790,2025-05-04 05:02:39,BOBBNK,Rs. 2225.23 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
1791,2025-05-12 19:47:48,HDFCBK,Rs. 3183.7 debited for Rent via NEFT to Karen. A/c bal: Rs. 21932.49
1792,2025-01-08 11:59:44,GPay,Rs. 5766.52 debited for Rent via NEFT to Amber. A/c bal: Rs. 25013.29
1793,2025-02-22 12:14:36,HDFCBK,Rs. 2895.92 debited for Rent via NEFT to Suzanne. A/c bal: Rs. 7381.4
1794,2025-04-19 07:24:30,AXISBANK,Rs. 2642.93 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
1795,2025-03-05 00:08:51,GPay,Rs. 8556.01 debited for Electricity/Water Bill.
1796,2025-01-12 18:04:35,AXISBANK,INR 9283.77 spent at Amazon. Avl bal: 36051.63
1797,2025-05-26 11:15:05,HDFCBK,Rs. 8189.04 debited for Rent via NEFT to Phillip. A/c bal: Rs. 6500.66
1798,2025-01-09 16:50:42,BOBBNK,INR 1360.54 spent at Amazon. Avl bal: 47212.03
1799,2025-01-10 02:34:19,AXISBANK,Rs. 14205.81 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
1800,2025-02-11 20:20:44,GPay,Rs. 3961.79 debited for Rent via NEFT to Laura. A/c bal: Rs. 19033.29
1801,2025-03-09 15:08:07,SBIINB,You paid ₹8932.13 to Uber/Ola. UPI Ref: 569468173
1802,2025-05-07 11:07:16,ICICIBANK,INR 1198.87 spent at Amazon. Avl bal: 26550.74
1803,2025-03-11 09:13:27,GPay,Rs. 9081.31 debited for Electricity/Water Bill.
1804,2025-03-19 00:37:34,HDFCBK,Rs. 4082.37 debited for Electricity/Water Bill.
1805,2025-04-08 12:24:38,AXISBANK,Rs. 14672.35 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
1806,2025-06-14 02:24:51,BOBBNK,INR 2676.32 spent at Swiggy/Zomato. Avl bal: 10400.72
1807,2025-04-24 04:38:58,SBIINB,Rs. 8061.06 debited for Rent via NEFT to Autumn. A/c bal: Rs. 16078.49
1808,2025-03-07 09:50:25,SBIINB,Rs. 7993.88 debited for Electricity/Water Bill.
1809,2025-05-09 06:31:20,SBIINB,You paid ₹11615.11 to Uber/Ola. UPI Ref: 916291458
1810,2025-02-04 14:13:36,SBIINB,INR 2126.04 spent at Swiggy/Zomato. Avl bal: 8391.48
1811,2025-01-14 10:54:31,BOBBNK,Rs. 8585.55 debited for Electricity/Water Bill.
1812,2025-04-25 19:40:38,AXISBANK,You paid ₹399.89 to Uber/Ola. UPI Ref: 261190885
1813,2025-05-03 00:31:48,HDFCBK,You paid ₹8516.14 to Uber/Ola. UPI Ref: 399484247
1814,2024-12-29 15:50:01,AXISBANK,You paid ₹14606.55 to Uber/Ola. UPI Ref: 571569046
1815,2025-05-11 16:38:30,SBIINB,Rs. 7698.37 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
1816,2025-03-27 10:57:44,AXISBANK,INR 5686.15 spent at Swiggy/Zomato. Avl bal: 36916.78
1817,2025-05-19 10:57:18,AXISBANK,Rs. 13451.21 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
1818,2025-06-17 10:40:32,BOBBNK,INR 3669.73 spent at Swiggy/Zomato. Avl bal: 9014.87
1819,2025-05-15 15:31:45,HDFCBK,Rs. 7456.81 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
1820,2025-02-02 17:24:20,SBIINB,INR 14384.7 spent at Amazon. Avl bal: 12645.76
1821,2025-01-21 00:57:23,AXISBANK,Rs. 787.41 debited for Electricity/Water Bill.
1822,2025-05-29 00:45:44,BOBBNK,Rs. 2575.71 debited for Electricity/Water Bill.
1823,2024-12-28 01:43:07,BOBBNK,Rs. 13989.95 debited for Rent via NEFT to Jason. A/c bal: Rs. 31242.62
1824,2025-01-28 07:14:37,ICICIBANK,INR 1032.21 spent at Amazon. Avl bal: 32545.59
1825,2025-03-25 16:52:54,SBIINB,INR 6099.13 spent at Swiggy/Zomato. Avl bal: 1481.94
1826,2025-04-02 17:42:34,AXISBANK,Rs. 13570.67 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
1827,2025-05-08 20:59:43,ICICIBANK,Rs. 2285.8 debited for Rent via NEFT to Matthew. A/c bal: Rs. 2345.17
1828,2025-05-12 14:43:28,SBIINB,INR 10264.17 spent at Amazon. Avl bal: 42253.12
1829,2025-06-03 10:01:57,BOBBNK,Rs. 6656.32 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
1830,2025-01-29 13:02:36,HDFCBK,Rs. 13703.75 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
1831,2025-06-06 17:39:13,HDFCBK,You paid ₹5134.74 to Uber/Ola. UPI Ref: 22959401
1832,2025-04-12 09:15:31,SBIINB,INR 5138.22 spent at Amazon. Avl bal: 16557.6
1833,2025-05-20 12:47:51,BOBBNK,INR 13723.93 spent at Amazon. Avl bal: 8802.98
1834,2025-02-27 06:53:08,BOBBNK,Rs. 10854.83 debited for Rent via NEFT to Eric. A/c bal: Rs. 46883.75
1835,2025-04-06 18:00:13,AXISBANK,Rs. 12271.74 debited for Electricity/Water Bill.
1836,2025-06-11 08:35:41,BOBBNK,Rs. 3500.59 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
1837,2025-02-21 10:51:12,ICICIBANK,Rs. 13234.82 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
1838,2025-02-07 11:25:13,SBIINB,INR 12773.03 spent at Amazon. Avl bal: 1691.22
1839,2025-03-27 12:00:42,ICICIBANK,Rs. 9696.93 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
1840,2025-01-17 04:36:13,SBIINB,Rs. 5587.61 debited for Electricity/Water Bill.
1841,2025-03-08 10:14:59,GPay,INR 4943.24 spent at Swiggy/Zomato. Avl bal: 28924.83
1842,2025-02-22 12:01:45,GPay,Rs. 12633.77 debited for Rent via NEFT to Barbara. A/c bal: Rs. 14468.76
1843,2025-01-27 04:56:38,HDFCBK,Rs. 12050.49 debited for Rent via NEFT to Wendy. A/c bal: Rs. 8204.65
1844,2025-05-30 07:14:28,ICICIBANK,Rs. 10354.01 debited for Electricity/Water Bill.
1845,2025-02-17 08:24:34,ICICIBANK,You paid ₹4135.64 to Uber/Ola. UPI Ref: 669758597
1846,2025-02-25 23:57:02,AXISBANK,Rs. 3195.91 debited for Rent via NEFT to Morgan. A/c bal: Rs. 22049.61
1847,2025-01-23 04:19:02,BOBBNK,You paid ₹658.48 to Uber/Ola. UPI Ref: 510953294
1848,2025-01-22 10:54:13,ICICIBANK,You paid ₹1610.26 to Uber/Ola. UPI Ref: 416560193
1849,2025-03-15 01:06:45,BOBBNK,Rs. 10651.4 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
1850,2025-02-01 05:15:10,SBIINB,Rs. 1961.2 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
1851,2025-05-28 03:39:34,HDFCBK,INR 14346.27 spent at Swiggy/Zomato. Avl bal: 46212.79
1852,2025-01-07 12:58:22,HDFCBK,Rs. 954.95 debited for Rent via NEFT to Cynthia. A/c bal: Rs. 48042.07
1853,2025-03-23 05:01:05,HDFCBK,Rs. 13802.53 debited for Rent via NEFT to Scott. A/c bal: Rs. 2078.97
1854,2025-01-16 22:54:46,HDFCBK,You paid ₹6214.59 to Uber/Ola. UPI Ref: 510665957
1855,2025-03-24 15:20:28,ICICIBANK,Rs. 13475.34 debited for Rent via NEFT to Jeffrey. A/c bal: Rs. 19748.5
1856,2025-02-15 23:38:42,GPay,Rs. 14935.91 debited for Rent via NEFT to Jessica. A/c bal: Rs. 15683.6
1857,2025-03-04 13:40:41,SBIINB,INR 1879.56 spent at Amazon. Avl bal: 10755.22
1858,2025-02-08 10:40:19,SBIINB,Rs. 9714.23 debited for Rent via NEFT to Kimberly. A/c bal: Rs. 15941.03
1859,2025-02-13 03:20:58,GPay,INR 10154.49 spent at Amazon. Avl bal: 39244.4
1860,2025-03-06 01:59:25,SBIINB,INR 11283.36 spent at Swiggy/Zomato. Avl bal: 5680.17
1861,2025-02-06 15:32:22,AXISBANK,Rs. 1455.41 debited for Electricity/Water Bill.
1862,2025-02-20 06:09:02,AXISBANK,Rs. 149.22 debited for Rent via NEFT to John. A/c bal: Rs. 20348.3
1863,2025-04-22 04:36:59,BOBBNK,Rs. 9669.35 debited for Rent via NEFT to Jennifer. A/c bal: Rs. 46460.1
1864,2025-04-01 09:30:37,SBIINB,You paid ₹10707.64 to Uber/Ola. UPI Ref: 337640602
1865,2025-06-08 05:58:05,SBIINB,INR 6483.98 spent at Swiggy/Zomato. Avl bal: 24664.81
1866,2025-03-29 05:54:06,HDFCBK,Rs. 5834.33 debited for Rent via NEFT to Joshua. A/c bal: Rs. 6268.96
1867,2025-02-27 03:20:33,ICICIBANK,INR 12081.47 spent at Amazon. Avl bal: 8853.34
1868,2025-04-27 18:21:23,ICICIBANK,Rs. 2455.82 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
1869,2025-01-04 06:17:54,SBIINB,INR 12200.29 spent at Swiggy/Zomato. Avl bal: 49144.84
1870,2025-04-24 20:01:42,ICICIBANK,Rs. 6563.81 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
1871,2025-05-12 06:26:00,HDFCBK,Rs. 12240.98 debited for Rent via NEFT to Deborah. A/c bal: Rs. 44074.8
1872,2025-01-23 20:25:58,AXISBANK,You paid ₹8299.69 to Uber/Ola. UPI Ref: 521628083
1873,2025-03-02 17:25:04,HDFCBK,INR 3800.58 spent at Amazon. Avl bal: 36569.26
1874,2025-01-22 02:31:52,AXISBANK,Rs. 6725.19 debited for Electricity/Water Bill.
1875,2025-03-21 01:31:26,ICICIBANK,INR 10294.93 spent at Amazon. Avl bal: 47401.11
1876,2025-02-18 09:58:03,GPay,INR 2048.76 spent at Swiggy/Zomato. Avl bal: 2077.25
1877,2025-05-11 11:23:30,AXISBANK,Rs. 9071.69 debited for Electricity/Water Bill.
1878,2025-01-13 23:27:48,AXISBANK,Rs. 724.92 debited for Rent via NEFT to Madison. A/c bal: Rs. 17144.19
1879,2025-05-23 05:12:21,HDFCBK,Rs. 7723.55 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
1880,2025-04-28 23:29:19,HDFCBK,Rs. 11783.79 debited for Electricity/Water Bill.
1881,2025-01-31 19:49:28,BOBBNK,INR 922.08 spent at Swiggy/Zomato. Avl bal: 43344.57
1882,2025-02-03 00:15:10,ICICIBANK,Rs. 11195.43 debited for Electricity/Water Bill.
1883,2025-01-21 02:28:45,SBIINB,You paid ₹3837.37 to Uber/Ola. UPI Ref: 606565698
1884,2025-01-05 05:49:29,HDFCBK,INR 11351.92 spent at Amazon. Avl bal: 10776.49
1885,2025-06-07 11:20:36,ICICIBANK,INR 2713.46 spent at Swiggy/Zomato. Avl bal: 38378.18
1886,2025-05-09 18:23:19,HDFCBK,Rs. 7638.39 debited for Rent via NEFT to Jeff. A/c bal: Rs. 16437.28
1887,2025-02-21 17:53:23,GPay,Rs. 8621.99 debited for Rent via NEFT to Kristen. A/c bal: Rs. 36073.27
