Month,Income (INR),Expense (INR),Savings (INR)
Oct 2024,34090.14,28996.48,5093.66
Jul 2024,48011.57,41435.11,6576.46
Jun 2025,54311.9,41333.16,12978.74
Jun 2025,59464.49,38492.11,20972.38
May 2025,66561.17,40752.71,25808.46
Dec 2024,30966.44,27546.65,3419.79
Apr 2025,43067.58,40478.01,2589.57
Dec 2024,52360.92,31834.45,20526.47
Jul 2024,49075.47,44943.53,4131.94
May 2025,42962.34,41702.12,1260.22
Jun 2024,46012.8,32845.63,13167.17
Oct 2024,73423.21,60662.74,12760.47
Jun 2025,76157.4,48702.1,27455.3
Dec 2024,44859.62,28682.45,16177.17
Nov 2024,37485.54,28221.77,9263.77
Oct 2024,78371.44,73482.52,4888.92
Jun 2024,70944.91,31166.08,39778.83
Dec 2024,59358.04,34586.49,24771.55
Jun 2025,59144.51,57620.89,1523.62
Jun 2025,51340.23,28124.06,23216.17
Jul 2024,34717.52,30189.26,4528.26
Aug 2024,36825.01,25051.39,11773.62
Dec 2024,74931.31,35183.58,39747.73
Nov 2024,31464.88,30182.48,1282.4
Sep 2024,31937.59,26770.13,5167.46
Nov 2024,48713.63,38929.66,9783.97
Jul 2024,54537.85,52980.21,1557.64
May 2025,75391.81,26675.33,48716.48
Apr 2025,76296.72,46114.08,30182.64
Jul 2024,34871.05,28892.58,5978.47
Jul 2024,40737.4,36623.5,4113.9
Dec 2024,73167.51,50525.67,22641.84
Dec 2024,39936.85,32864.68,7072.17
Mar 2025,36743.43,31230.1,5513.33
Mar 2025,39711.59,32204.48,7507.11
Nov 2024,61235.21,47935.48,13299.73
Jul 2024,30357.15,25137.91,5219.24
Nov 2024,63764.37,45066.53,18697.84
Jun 2024,51225.31,26841.94,24383.37
Oct 2024,57989.21,53300.97,4688.24
Aug 2024,34418.83,31040.55,3378.28
Mar 2025,66918.03,44864.9,22053.13
Jul 2024,77468.25,62301.77,15166.48
Nov 2024,56250.54,53950.81,2299.73
Mar 2025,74011.21,58551.98,15459.23
Nov 2024,59478.06,31949.03,27529.03
Jul 2024,32675.2,25763.22,6911.98
Oct 2024,74756.7,25998.45,48758.25
Jul 2024,62181.95,45009.51,17172.44
Dec 2024,49520.46,33020.1,16500.36
Jan 2025,48263.14,25512.52,22750.62
Feb 2025,32572.89,31178.55,1394.34
Jul 2024,57121.06,36779.63,20341.43
Aug 2024,66588.85,31192.21,35396.64
Dec 2024,55418.87,51235.81,4183.06
Jan 2025,55792.82,25378.96,30413.86
Jul 2024,43795.77,27771.83,16023.94
Jan 2025,77822.19,36039.12,41783.07
Jul 2024,53312.91,44311.22,9001.69
Apr 2025,76550.18,46092.66,30457.52
Nov 2024,78719.97,54786.18,23933.79
Jan 2025,32539.12,26860.62,5678.5
Apr 2025,38017.0,31061.89,6955.11
Nov 2024,70087.24,25453.32,44633.92
Sep 2024,77146.76,66929.01,10217.75
Feb 2025,75598.32,31360.81,44237.51
Sep 2024,62934.76,52773.33,10161.43
May 2025,57802.83,41605.83,16197.0
Sep 2024,68319.44,31044.34,37275.1
Jul 2024,55881.16,50829.69,5051.47
Jan 2025,58627.02,27571.75,31055.27
Aug 2024,45728.43,36324.56,9403.87
Jan 2025,40118.11,29905.63,10212.48
Jun 2025,60923.96,51778.52,9145.44
Jan 2025,39170.63,37583.08,1587.55
Sep 2024,60854.65,27133.71,33720.94
Mar 2025,60570.74,47028.68,13542.06
Feb 2025,33399.82,28905.33,4494.49
Jan 2025,56600.48,49633.26,6967.22
Nov 2024,39821.45,26899.27,12922.18
Mar 2025,60063.18,51325.53,8737.65
Mar 2025,38904.83,37736.27,1168.56
Jan 2025,77935.67,74770.05,3165.62
Sep 2024,37711.66,32559.36,5152.3
Oct 2024,57370.29,53477.17,3893.12
Jan 2025,78126.86,40602.65,37524.21
Apr 2025,41345.07,36052.43,5292.64
Feb 2025,36714.31,31333.53,5380.78
Nov 2024,44999.79,28811.66,16188.13
Apr 2025,58481.29,47217.54,11263.75
Jun 2025,77122.34,32587.06,44535.28
Sep 2024,76387.6,54765.05,21622.55
Jun 2025,77610.01,70838.45,6771.56
May 2025,43068.21,41465.37,1602.84
Nov 2024,39196.01,33538.57,5657.44
Sep 2024,49975.11,35106.66,14868.45
Jul 2024,75858.81,70065.42,5793.39
Jun 2025,53868.49,47119.3,6749.19
Mar 2025,52401.09,48769.17,3631.92
Oct 2024,72206.65,54612.06,17594.59
Jul 2024,48587.36,26162.65,22424.71
Jan 2025,42348.9,36269.85,6079.05
Sep 2024,65065.44,40648.68,24416.76
Dec 2024,62427.62,43184.03,19243.59
Aug 2024,68801.16,43996.61,24804.55
Jun 2025,40195.77,33329.3,6866.47
Feb 2025,39573.32,30034.08,9539.24
Sep 2024,73341.66,56888.59,16453.07
Dec 2024,56391.39,29356.63,27034.76
May 2025,54904.99,36913.74,17991.25
Jul 2024,66416.26,43442.12,22974.14
May 2025,55001.31,46149.52,8851.79
Aug 2024,65238.0,52970.41,12267.59
May 2025,50964.76,29835.3,21129.46
Dec 2024,77805.73,63713.21,14092.52
Jun 2025,76457.06,26916.47,49540.59
Oct 2024,47089.75,43260.45,3829.3
Nov 2024,69911.1,39831.54,30079.56
Dec 2024,54872.96,26360.89,28512.07
Mar 2025,48021.6,40158.96,7862.64
Mar 2025,49719.28,34949.66,14769.62
Jun 2025,73357.08,68424.6,4932.48
Apr 2025,70788.46,52865.23,17923.23
May 2025,77165.48,57021.71,20143.77
Jan 2025,64218.13,60108.3,4109.83
Oct 2024,38020.37,35239.5,2780.87
Nov 2024,50635.27,49164.05,1471.22
Feb 2025,42208.01,41119.37,1088.64
Oct 2024,58945.2,25077.63,33867.57
Aug 2024,75307.3,27710.25,47597.05
Jul 2024,33646.52,31735.77,1910.75
Aug 2024,42679.1,29299.42,13379.68
Aug 2024,31790.4,27564.93,4225.47
Mar 2025,37097.58,28007.23,9090.35
Aug 2024,49165.97,35271.57,13894.4
Jan 2025,35699.09,27444.25,8254.84
Dec 2024,76159.7,43514.13,32645.57
May 2025,48255.09,35688.7,12566.39
Dec 2024,41410.65,39251.05,2159.6
Dec 2024,79976.43,75167.21,4809.22
Feb 2025,77482.03,49337.0,28145.03
Feb 2025,60993.97,57739.26,3254.71
Mar 2025,58251.57,26483.42,31768.15
Jan 2025,78388.05,27240.04,51148.01
Apr 2025,70308.31,48785.92,21522.39
May 2025,54315.8,48252.51,6063.29
Dec 2024,34564.9,25018.69,9546.21
Jan 2025,51691.19,35235.37,16455.82
Mar 2025,58965.05,36061.93,22903.12
Jul 2024,72782.71,36992.36,35790.35
Jun 2025,51004.96,38990.15,12014.81
Jan 2025,48517.62,32063.19,16454.43
Nov 2024,41361.34,38503.02,2858.32
Oct 2024,75736.67,44971.47,30765.2
Feb 2025,76801.96,36515.23,40286.73
Jan 2025,43771.04,40039.19,3731.85
Jul 2024,57799.33,28545.63,29253.7
Oct 2024,41120.21,30511.0,10609.21
Jul 2024,60187.26,26677.31,33509.95
May 2025,70733.21,49444.27,21288.94
Dec 2024,61866.12,45245.37,16620.75
Oct 2024,74941.53,34130.18,40811.35
Dec 2024,55441.83,41683.56,13758.27
Jul 2024,39396.35,26709.18,12687.17
Feb 2025,75726.43,33630.96,42095.47
Oct 2024,77317.64,61019.02,16298.62
Jun 2025,55617.07,35986.47,19630.6
Aug 2024,73261.78,61514.33,11747.45
May 2025,64542.94,28679.9,35863.04
Oct 2024,57966.98,27722.23,30244.75
Jul 2024,56857.52,52249.74,4607.78
Jul 2024,63707.76,60716.66,2991.1
Mar 2025,49050.51,39515.33,9535.18
Mar 2025,51562.52,46952.26,4610.26
Oct 2024,55780.64,35426.04,20354.6
Aug 2024,53663.34,25013.05,28650.29
Sep 2024,30802.53,28648.0,2154.53
Dec 2024,34753.56,33359.02,1394.54
Dec 2024,64984.16,43940.86,21043.3
Nov 2024,50777.0,31466.33,19310.67
Aug 2024,64703.12,46504.75,18198.37
May 2025,37420.92,27499.88,9921.04
Jan 2025,46254.74,39232.46,7022.28
Mar 2025,30908.12,27294.05,3614.07
Oct 2024,79942.86,74733.87,5208.99
Jan 2025,64433.27,46149.12,18284.15
Aug 2024,57515.74,34843.39,22672.35
Mar 2025,40173.58,30268.31,9905.27
May 2025,73022.8,67857.47,5165.33
Feb 2025,44075.42,39575.91,4499.51
Oct 2024,47595.97,32833.82,14762.15
Jan 2025,34958.84,26564.18,8394.66
Mar 2025,74763.2,35273.36,39489.84
Jun 2025,54057.2,43667.99,10389.21
Nov 2024,50354.62,42119.06,8235.56
Jun 2025,60987.32,29025.94,31961.38
Jun 2025,72183.54,58765.58,13417.96
Apr 2025,32164.52,25572.55,6591.97
Jun 2025,75713.42,38410.48,37302.94
Sep 2024,45878.77,44705.08,1173.69
Mar 2025,54921.05,30609.84,24311.21
Jan 2025,76893.37,44023.83,32869.54
Dec 2024,78348.02,35114.77,43233.25
Apr 2025,62436.36,57556.15,4880.21
Jan 2025,46211.61,29160.37,17051.24
Oct 2024,45641.97,29975.01,15666.96
Aug 2024,71597.1,41963.07,29634.03
Jul 2024,62658.76,61437.83,1220.93
Jan 2025,53051.27,25256.66,27794.61
May 2025,51456.59,36654.33,14802.26
Aug 2024,45164.93,38466.19,6698.74
Oct 2024,71218.65,55660.32,15558.33
Dec 2024,54104.2,26359.19,27745.01
Jan 2025,36105.4,28149.23,7956.17
Aug 2024,62650.1,37405.11,25244.99
Mar 2025,39115.59,26182.95,12932.64
Mar 2025,79833.92,44922.25,34911.67
May 2025,32045.16,29321.64,2723.52
Jul 2024,51547.46,41466.54,10080.92
May 2025,76231.99,25866.02,50365.97
Dec 2024,32218.79,29578.56,2640.23
Aug 2024,76841.77,38377.27,38464.5
Jul 2024,52211.97,36550.82,15661.15
May 2025,53893.36,25491.31,28402.05
Oct 2024,76310.44,35408.43,40902.01
Mar 2025,60404.15,26690.03,33714.12
Feb 2025,66554.07,34925.51,31628.56
May 2025,30877.27,26330.24,4547.03
Jan 2025,34462.21,27164.11,7298.1
Jul 2024,70146.65,49944.73,20201.92
Feb 2025,60355.1,43225.87,17129.23
Mar 2025,70793.56,53700.68,17092.88
Mar 2025,79399.54,34270.82,45128.72
Jan 2025,57336.69,44097.71,13238.98
Sep 2024,46609.59,25086.07,21523.52
Feb 2025,67491.84,52902.97,14588.87
Jan 2025,54069.78,50176.28,3893.5
Dec 2024,78141.88,38402.13,39739.75
Feb 2025,52419.16,48062.73,4356.43
Jun 2025,52537.67,50246.59,2291.08
Sep 2024,55643.43,44413.64,11229.79
Mar 2025,77152.31,64193.88,12958.43
Oct 2024,51256.26,33356.39,17899.87
Dec 2024,31774.76,27853.71,3921.05
Mar 2025,67196.01,65133.9,2062.11
Jul 2024,68251.05,52003.1,16247.95
Mar 2025,50181.38,39500.92,10680.46
Oct 2024,40058.69,33650.11,6408.58
Jun 2025,60630.72,50450.05,10180.67
Feb 2025,32263.55,30167.9,2095.65
Jul 2024,53460.95,29351.28,24109.67
Dec 2024,76416.68,49342.5,27074.18
Sep 2024,51390.27,25876.94,25513.33
Dec 2024,46851.13,27346.22,19504.91
May 2025,46714.14,27827.25,18886.89
Apr 2025,53569.44,30037.88,23531.56
Dec 2024,50023.57,48796.49,1227.08
Feb 2025,48849.12,40319.52,8529.6
Nov 2024,71684.85,28035.06,43649.79
Sep 2024,56937.58,54886.18,2051.4
Jun 2025,51748.88,31244.8,20504.08
May 2025,40429.72,32390.19,8039.53
Nov 2024,70138.5,57952.71,12185.79
Dec 2024,57729.07,33165.65,24563.42
Feb 2025,38182.83,26698.21,11484.62
Jul 2024,75555.2,61871.41,13683.79
Jan 2025,32120.41,29247.59,2872.82
May 2025,50592.06,33967.18,16624.88
Dec 2024,41968.38,35630.2,6338.18
May 2025,75051.68,25791.2,49260.48
Aug 2024,68560.26,63349.63,5210.63
Jun 2025,51121.5,46670.35,4451.15
Oct 2024,64287.94,47467.29,16820.65
May 2025,33630.87,29395.75,4235.12
Dec 2024,49077.46,27357.22,21720.24
Oct 2024,73030.6,29625.39,43405.21
Sep 2024,42697.56,32329.83,10367.73
Jan 2025,41850.49,30069.2,11781.29
Mar 2025,34890.8,25359.26,9531.54
Aug 2024,35403.4,33559.93,1843.47
Aug 2024,50596.56,31950.79,18645.77
May 2025,56601.65,53787.54,2814.11
Sep 2024,61899.0,56969.88,4929.12
Jun 2025,72548.24,52446.19,20102.05
May 2025,34677.4,29264.96,5412.44
Jun 2025,73458.71,48737.71,24721.0
Apr 2025,58374.52,29802.97,28571.55
Jul 2024,65957.78,39233.77,26724.01
Oct 2024,36869.5,27019.15,9850.35
Mar 2025,65930.28,41148.12,24782.16
May 2025,68383.1,29373.73,39009.37
Oct 2024,63753.26,25844.09,37909.17
Jul 2024,64268.27,42237.04,22031.23
Dec 2024,63631.99,59291.97,4340.02
Feb 2025,35375.23,30243.91,5131.32
Mar 2025,64244.25,35267.38,28976.87
Oct 2024,31180.13,30047.54,1132.59
Apr 2025,42721.0,32465.15,10255.85
Sep 2024,53515.01,50917.57,2597.44
May 2025,72354.19,28881.2,43472.99
Apr 2025,71126.79,58389.47,12737.32
Aug 2024,78415.07,36259.26,42155.81
Dec 2024,70894.58,46193.76,24700.82
Jul 2024,67692.29,59697.42,7994.87
Apr 2025,79176.93,56563.89,22613.04
Mar 2025,38194.69,34318.14,3876.55
Sep 2024,66160.61,47290.42,18870.19
Nov 2024,66676.81,50546.06,16130.75
Jul 2024,33742.48,27955.35,5787.13
May 2025,78831.02,30596.73,48234.29
Aug 2024,42387.85,39924.0,2463.85
Apr 2025,64409.68,53470.21,10939.47
Jul 2024,54277.04,45915.54,8361.5
Mar 2025,72722.58,28526.88,44195.7
May 2025,38095.89,26984.69,11111.2
Dec 2024,70959.9,53229.37,17730.53
Feb 2025,79505.9,43125.04,36380.86
Feb 2025,62098.18,34948.74,27149.44
Jul 2024,65334.65,58000.53,7334.12
Mar 2025,56833.98,38077.92,18756.06
May 2025,48134.75,29180.84,18953.91
Sep 2024,74381.51,33686.61,40694.9
Mar 2025,46128.2,35488.11,10640.09
Mar 2025,71613.9,42998.88,28615.02
Mar 2025,52547.03,30997.99,21549.04
Aug 2024,53660.47,52282.29,1378.18
Jul 2024,33511.01,25735.78,7775.23
Nov 2024,74950.88,69520.83,5430.05
Sep 2024,59214.14,55900.2,3313.94
Oct 2024,31858.37,25483.23,6375.14
Mar 2025,48821.12,36508.71,12312.41
Dec 2024,32971.77,30146.01,2825.76
Sep 2024,73089.69,29173.4,43916.29
Jan 2025,41422.22,33100.82,8321.4
Mar 2025,46617.4,29211.53,17405.87
Mar 2025,78131.33,50738.55,27392.78
Jan 2025,65674.02,27715.19,37958.83
Dec 2024,75380.93,53368.87,22012.06
Jul 2024,50624.44,34465.65,16158.79
May 2025,46801.83,32913.15,13888.68
May 2025,60901.71,43853.11,17048.6
Jan 2025,73715.48,65444.64,8270.84
Sep 2024,50185.57,30171.98,20013.59
Mar 2025,37402.53,36305.42,1097.11
Mar 2025,50989.49,43273.43,7716.06
Nov 2024,78694.81,72475.44,6219.37
May 2025,66001.99,53188.89,12813.1
Jan 2025,79654.5,38834.74,40819.76
Jan 2025,44972.47,36079.31,8893.16
Dec 2024,70168.51,54421.65,15746.86
May 2025,35007.04,30995.33,4011.71
Jul 2024,67086.53,43058.61,24027.92
Jun 2025,32223.22,28391.69,3831.53
May 2025,36824.42,29812.69,7011.73
Oct 2024,48959.23,25632.73,23326.5
Oct 2024,69410.36,50844.74,18565.62
Jan 2025,33884.67,31324.67,2560.0
Feb 2025,50373.54,38953.91,11419.63
Jul 2024,51267.88,31403.49,19864.39
Oct 2024,31283.18,26700.01,4583.17
Dec 2024,36755.07,28781.75,7973.32
Jan 2025,61113.42,29889.08,31224.34
Aug 2024,38379.03,35410.49,2968.54
Jun 2025,71900.0,60938.61,10961.39
Aug 2024,41141.32,36263.78,4877.54
Feb 2025,51565.67,26831.89,24733.78
Apr 2025,64304.6,46827.26,17477.34
Jun 2024,67042.3,61784.48,5257.82
Dec 2024,40578.4,30676.79,9901.61
Feb 2025,69987.65,67240.09,2747.56
Oct 2024,58489.53,35831.36,22658.17
Feb 2025,43842.79,32361.9,11480.89
May 2025,70057.11,44873.46,25183.65
Feb 2025,75143.37,43778.54,31364.83
Sep 2024,75888.09,35433.58,40454.51
Jul 2024,54838.49,50657.23,4181.26
Dec 2024,47072.35,28439.77,18632.58
May 2025,31267.4,26034.61,5232.79
Oct 2024,46609.84,32068.08,14541.76
Oct 2024,31898.55,28527.61,3370.94
Oct 2024,45359.08,26414.67,18944.41
Mar 2025,48852.32,36989.77,11862.55
May 2025,54588.05,44275.59,10312.46
Aug 2024,34700.29,30700.16,4000.13
Jan 2025,37036.98,35464.82,1572.16
Jan 2025,74320.28,56692.81,17627.47
Jul 2024,40305.48,37697.5,2607.98
Oct 2024,54401.45,49993.47,4407.98
Feb 2025,72719.32,63582.0,9137.32
Mar 2025,62053.48,53212.12,8841.36
Jun 2025,69322.64,36454.33,32868.31
May 2025,51262.93,27007.94,24254.99
Apr 2025,69595.62,58897.26,10698.36
Jun 2025,67772.94,30020.42,37752.52
Dec 2024,67813.76,42421.19,25392.57
Feb 2025,70353.82,40291.92,30061.9
Jan 2025,45565.82,28509.93,17055.89
Sep 2024,53611.14,44780.89,8830.25
Sep 2024,59810.42,38174.68,21635.74
Jan 2025,61935.89,44283.26,17652.63
Mar 2025,43241.83,28235.96,15005.87
Jan 2025,53401.78,51045.22,2356.56
Apr 2025,55370.84,51494.77,3876.07
Nov 2024,49589.56,26492.66,23096.9
May 2025,71316.47,65983.85,5332.62
May 2025,37740.28,32460.99,5279.29
Dec 2024,36031.65,34525.28,1506.37
Sep 2024,65770.73,56976.05,8794.68
Mar 2025,58011.85,32254.82,25757.03
Sep 2024,74131.77,34515.64,39616.13
Dec 2024,40009.09,37492.3,2516.79
Nov 2024,39981.8,28975.83,11005.97
Mar 2025,48400.23,30838.26,17561.97
Nov 2024,69167.97,67278.93,1889.04
Nov 2024,35779.81,28510.12,7269.69
Jan 2025,65165.41,55218.94,9946.47
Dec 2024,70368.04,47173.23,23194.81
Jun 2024,79501.59,49067.76,30433.83
Jan 2025,61736.38,42151.73,19584.65
Jun 2024,33249.31,25506.17,7743.14
Nov 2024,37847.46,31546.61,6300.85
Feb 2025,34529.79,25245.73,9284.06
Oct 2024,46706.64,29152.67,17553.97
Mar 2025,63838.64,38887.2,24951.44
Dec 2024,35557.19,30353.44,5203.75
Mar 2025,76059.74,66141.76,9917.98
Sep 2024,79957.49,72949.13,7008.36
Oct 2024,74691.83,31054.42,43637.41
Mar 2025,32181.57,25502.75,6678.82
Dec 2024,58826.02,54264.4,4561.62
Jun 2024,68931.25,35086.1,33845.15
Apr 2025,58246.94,28074.54,30172.4
Sep 2024,55390.14,38545.34,16844.8
Aug 2024,36582.09,29640.37,6941.72
Jul 2024,36361.44,25264.66,11096.78
Mar 2025,68590.81,26144.96,42445.85
Jul 2024,71108.21,35982.31,35125.9
Apr 2025,63313.13,60971.1,2342.03
Aug 2024,60474.47,42392.88,18081.59
Apr 2025,62865.79,28516.46,34349.33
Mar 2025,44793.12,38093.36,6699.76
Jul 2024,48829.03,46990.74,1838.29
Jul 2024,51090.8,47380.62,3710.18
Aug 2024,76921.18,64031.59,12889.59
Jan 2025,37502.35,27508.43,9993.92
Aug 2024,61148.9,44058.9,17090.0
Aug 2024,38634.55,36117.23,2517.32
Jun 2025,74399.61,28221.86,46177.75
Oct 2024,41096.51,35823.42,5273.09
Dec 2024,78205.42,65346.16,12859.26
Aug 2024,33685.37,26764.56,6920.81
Dec 2024,48995.59,33898.92,15096.67
May 2025,65168.69,43449.77,21718.92
Feb 2025,65147.6,46860.33,18287.27
Jul 2024,50976.38,35773.16,15203.22
Dec 2024,73525.06,61564.69,11960.37
May 2025,69658.02,54105.24,15552.78
Feb 2025,62690.85,56525.13,6165.72
Jul 2024,33809.93,28856.94,4952.99
Mar 2025,52287.7,44378.85,7908.85
Nov 2024,49952.94,45876.27,4076.67
Jul 2024,52220.95,34457.57,17763.38
Nov 2024,79637.73,66641.52,12996.21
Dec 2024,53904.85,51274.11,2630.74
Mar 2025,44370.92,36263.43,8107.49
Oct 2024,31407.15,26862.86,4544.29
Jun 2025,75245.05,71814.72,3430.33
Jul 2024,62940.14,45101.49,17838.65
Aug 2024,76207.76,26423.26,49784.5
Mar 2025,44116.69,42814.42,1302.27
Nov 2024,60167.86,47648.17,12519.69
Dec 2024,38951.99,34540.55,4411.44
Nov 2024,60509.66,57677.69,2831.97
May 2025,54000.91,33153.86,20847.05
Jan 2025,36107.24,29032.5,7074.74
Dec 2024,57222.36,51566.86,5655.5
May 2025,64737.46,26837.57,37899.89
Mar 2025,74236.86,32917.78,41319.08
Jan 2025,59133.25,32819.23,26314.02
Jan 2025,57589.38,55048.1,2541.28
Oct 2024,39598.61,33564.0,6034.61
Aug 2024,59070.74,41944.66,17126.08
Mar 2025,44390.54,42573.06,1817.48
Feb 2025,75968.69,56072.97,19895.72
Dec 2024,42005.96,31982.1,10023.86
Jan 2025,48315.38,30467.17,17848.21
Jun 2025,64713.42,25314.93,39398.49
Jul 2024,51889.7,29933.38,21956.32
Jan 2025,73674.74,46251.37,27423.37
Mar 2025,67936.05,29588.07,38347.98
Apr 2025,78246.11,32817.35,45428.76
Aug 2024,60657.14,49597.39,11059.75
Feb 2025,48299.31,31678.42,16620.89
Aug 2024,47535.36,29108.02,18427.34
May 2025,48872.35,38843.08,10029.27
Sep 2024,52905.14,29264.0,23641.14
Mar 2025,62145.77,60023.35,2122.42
May 2025,66361.3,61068.54,5292.76
Dec 2024,50135.85,26975.26,23160.59
Oct 2024,44687.12,42308.31,2378.81
Mar 2025,40452.12,34931.57,5520.55
Mar 2025,70921.86,66101.38,4820.48
Mar 2025,45621.4,33509.43,12111.97
Jul 2024,67168.1,46704.82,20463.28
Sep 2024,50180.89,25491.28,24689.61
Apr 2025,57071.9,50021.92,7049.98
Jul 2024,72321.2,41479.52,30841.68
Dec 2024,67314.13,37777.5,29536.63
Jan 2025,48307.61,26976.42,21331.19
Jan 2025,37148.39,30049.6,7098.79
Nov 2024,37118.59,35573.8,1544.79
May 2025,45361.12,42721.77,2639.35
May 2025,71399.44,55558.04,15841.4
Sep 2024,41270.81,30112.73,11158.08
Jun 2025,50345.06,27729.79,22615.27
Sep 2024,76403.87,52657.43,23746.44
Jun 2024,79860.56,50813.98,29046.58
Mar 2025,35035.02,32391.39,2643.63
Oct 2024,51498.06,43378.73,8119.33
Jun 2024,35121.92,25147.78,9974.14
Dec 2024,51032.71,27694.36,23338.35
Dec 2024,60397.64,51249.51,9148.13
Apr 2025,42965.57,40050.91,2914.66
Nov 2024,72324.09,55625.34,16698.75
Dec 2024,33254.81,30222.83,3031.98
Jun 2025,72804.49,70823.55,1980.94
Jul 2024,66401.45,61682.93,4718.52
Dec 2024,40502.83,25416.24,15086.59
Jul 2024,32299.3,31053.43,1245.87
Jan 2025,71837.93,47535.31,24302.62
Oct 2024,50441.86,39483.15,10958.71
Jan 2025,64839.59,57522.77,7316.82
Jul 2024,61632.12,44247.26,17384.86
Oct 2024,61583.72,45330.65,16253.07
Nov 2024,78191.77,51506.87,26684.9
Aug 2024,76686.06,74186.32,2499.74
Oct 2024,35734.46,29282.35,6452.11
Oct 2024,36719.94,31945.62,4774.32
May 2025,34755.8,29330.26,5425.54
Dec 2024,51570.31,33301.44,18268.87
Nov 2024,37960.43,31859.5,6100.93
Sep 2024,65961.56,58709.4,7252.16
Oct 2024,66871.75,38867.31,28004.44
Aug 2024,36101.71,28859.18,7242.53
Jul 2024,69792.9,38370.42,31422.48
Nov 2024,40223.09,28727.85,11495.24
Feb 2025,53467.17,49052.62,4414.55
Apr 2025,54829.68,48065.16,6764.52
Aug 2024,32502.43,29345.78,3156.65
Sep 2024,44472.92,30872.22,13600.7
Oct 2024,70970.5,33133.08,37837.42
Nov 2024,52162.35,26396.67,25765.68
Jun 2025,61227.34,50885.98,10341.36
Apr 2025,56810.06,45676.55,11133.51
Jan 2025,62919.49,58119.56,4799.93
Aug 2024,71952.58,40869.52,31083.06
Nov 2024,44322.07,28887.42,15434.65
Nov 2024,47569.87,41208.61,6361.26
Sep 2024,66459.9,61407.29,5052.61
Jun 2025,72949.55,40227.44,32722.11
Nov 2024,72437.25,53235.37,19201.88
Apr 2025,34447.57,28315.34,6132.23
Jan 2025,36263.18,35069.97,1193.21
Jun 2025,58210.11,50569.47,7640.64
Jul 2024,46964.87,31605.64,15359.23
Jul 2024,40538.98,31148.18,9390.8
Sep 2024,54715.26,34104.28,20610.98
Mar 2025,76656.17,33621.28,43034.89
Jan 2025,75123.82,50518.05,24605.77
Jul 2024,70612.83,56194.02,14418.81
Aug 2024,53363.5,36845.35,16518.15
Jan 2025,74597.12,59633.23,14963.89
Jan 2025,46825.21,33125.94,13699.27
Apr 2025,77712.4,31970.63,45741.77
Nov 2024,75517.02,34801.93,40715.09
Jan 2025,77244.77,35560.79,41683.98
May 2025,60683.05,30048.52,30634.53
Sep 2024,32151.89,26894.61,5257.28
Jun 2025,61412.86,48496.0,12916.86
Feb 2025,66732.19,50908.24,15823.95
Sep 2024,46954.22,36497.34,10456.88
Jul 2024,44555.36,41282.04,3273.32
Jun 2025,59837.38,26199.98,33637.4
Jun 2024,34948.81,32253.9,2694.91
Nov 2024,77705.65,53420.84,24284.81
Mar 2025,44912.22,30866.63,14045.59
Jul 2024,44491.11,33331.22,11159.89
Dec 2024,78241.15,58532.86,19708.29
Sep 2024,49281.58,29482.53,19799.05
Jan 2025,47254.0,26906.53,20347.47
Jan 2025,41461.73,38280.62,3181.11
Jun 2025,76401.08,53237.84,23163.24
Jan 2025,75113.05,42894.96,32218.09
May 2025,51812.97,36501.39,15311.58
Oct 2024,73879.68,63320.12,10559.56
Feb 2025,65186.15,37722.29,27463.86
Mar 2025,40895.07,34234.04,6661.03
Jun 2025,35825.34,29502.28,6323.06
Apr 2025,45545.03,36502.58,9042.45
Apr 2025,49199.63,47046.01,2153.62
Jan 2025,54208.62,25890.76,28317.86
Aug 2024,73588.72,51296.9,22291.82
Mar 2025,62250.51,33830.38,28420.13
Apr 2025,62415.7,40978.41,21437.29
Jan 2025,48140.82,31981.28,16159.54
May 2025,68756.88,47768.09,20988.79
Jan 2025,54273.04,38458.04,15815.0
Jul 2024,35356.73,33188.0,2168.73
Mar 2025,61030.71,28154.56,32876.15
Apr 2025,71322.94,45143.64,26179.3
Oct 2024,78397.18,39875.72,38521.46
Sep 2024,77363.61,68375.18,8988.43
Sep 2024,50916.3,35258.78,15657.52
Jun 2024,77743.01,65795.07,11947.94
Nov 2024,49046.47,34970.08,14076.39
Nov 2024,42867.55,33386.42,9481.13
Jun 2025,36632.07,35468.59,1163.48
Dec 2024,77138.96,61364.83,15774.13
Dec 2024,47458.93,33815.3,13643.63
Mar 2025,32553.9,28272.13,4281.77
May 2025,64278.91,52089.57,12189.34
Apr 2025,44751.57,25554.11,19197.46
Nov 2024,77264.46,28916.74,48347.72
Apr 2025,43135.57,40213.54,2922.03
Jan 2025,66447.82,46883.78,19564.04
Jul 2024,37303.69,29115.04,8188.65
Jan 2025,43707.3,25665.19,18042.11
Dec 2024,40896.51,25095.28,15801.23
Jun 2025,45199.69,32088.97,13110.72
Oct 2024,39365.94,33005.08,6360.86
Feb 2025,43268.31,25100.84,18167.47
May 2025,78017.69,33832.09,44185.6
Jan 2025,40867.99,28552.94,12315.05
Aug 2024,55333.54,25066.13,30267.41
Dec 2024,34291.56,31554.75,2736.81
Apr 2025,74561.34,62786.56,11774.78
Sep 2024,46775.03,45410.98,1364.05
Jun 2025,45961.29,34820.6,11140.69
Jul 2024,49304.27,32363.94,16940.33
Aug 2024,41227.57,34385.46,6842.11
